season,round,race_name,track_name,projection_variant,lineup_rank,driver_slot,scenario_name,scenario_role,lineup_archetype,scenario_type,scenario_probability,driver_id,driver_name,dk_id,salary,dk_projection,dk_mean_projection,dk_score_p75,dk_score_p90,dk_value_per_1000,dk_starting_position_used,dk_projected_finish_rank,mean_projected_laps_led,mean_projected_fastest_laps,projected_laps_led,projected_fastest_laps,prob_lead_25_plus,prob_lead_50_plus,prob_lead_75_plus,prob_lead_100_plus,prob_lead_150_plus,prob_lead_200_plus,dominator_role,construction_role,lineup_role,punt_role,portfolio_source
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,17,6,primary_ryan_blaney,Primary dominator A,short_one_premium_midrange,primary_control,0.12401995522814445,ryan_blaney,Ryan Blaney,43606989,10700,157.77703125,88.85401445135568,124.75624423200091,157.77703125,14.745516939252337,1,1,101.5097876535123,41.05903897328356,226.6875,124.67812500000002,1,1,0.5640199552281444,0.5640199552281444,0.5640199552281444,0.12401995522814445,Primary dominator A,Dominator candidate,Dominator,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,18,1,primary_denny_hamlin,Primary dominator B,short_stars_two_values,primary_control,0.10546777382506531,austin_cindric,Austin Cindric,43607005,7200,25.452915652698252,26.684618037155932,25.615691709904034,25.64885284996719,3.535127173985868,14,17,4.9630176663995575,5.430808045680095,2.6730722809900462,3.965883516557203,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,18,2,primary_denny_hamlin,Primary dominator B,short_stars_two_values,primary_control,0.10546777382506531,austin_hill,Austin Hill,43607013,6100,5.255792485923672,5.754702921012609,5.293299360295396,5.351658343971669,0.8616053255612578,33,35,0.5340946118801886,3.602620595650137,0.2876623857514456,2.6308375321906907,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,18,3,primary_denny_hamlin,Primary dominator B,short_stars_two_values,primary_control,0.10546777382506531,christopher_bell,Christopher Bell,43606991,10200,71.48819365487658,86.62128257462635,72.871004745097,73.66688934920947,7.008646436752606,3,2,70.26117214478192,57.9021989742908,37.842539421451704,42.28346399891924,1,0.09763587045504236,0.09763587045504236,0.09763587045504236,0.09763587045504236,0.09763587045504236,Primary dominator C,Dominator candidate,Dominator candidate,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,18,4,primary_denny_hamlin,Primary dominator B,short_stars_two_values,primary_control,0.10546777382506531,connor_zilisch,Connor Zilisch,43607014,6000,12.074572800472671,12.52482514746488,12.114789989980123,12.157392574469995,2.0124288000787787,32,31,0.8127135988571574,2.936992772779094,0.43772606496981076,2.1447584094004934,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,18,5,primary_denny_hamlin,Primary dominator B,short_stars_two_values,primary_control,0.10546777382506531,denny_hamlin,Denny Hamlin,43606988,11000,157.77703125,69.34829343781057,115.27549492416081,157.77703125,14.343366477272728,7,3,35.382000139045914,34.450652006775755,226.6875,124.67812500000002,0.6254677738250654,0.5454677738250653,0.5454677738250653,0.5454677738250653,0.10546777382506531,0.10546777382506531,Primary dominator B,Dominator candidate,Dominator,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,18,6,primary_denny_hamlin,Primary dominator B,short_stars_two_values,primary_control,0.10546777382506531,joey_logano,Joey Logano,43606994,9500,34.87019139103507,37.06890506155511,35.107481857132356,38.4284868749274,3.670546462214218,11,12,6.092574162607976,12.323914490895804,3.2814493537272034,8.999620116896162,0.02754477472034392,0.02754477472034392,0.02754477472034392,0.02754477472034392,0.02754477472034392,0.02754477472034392,Contrarian dominator ceiling,Contrarian dominator leverage,Contrarian dominator leverage,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,19,1,primary_joey_logano,Contrarian dominator ceiling,short_one_premium_midrange,primary_control,0.02754477472034392,austin_cindric,Austin Cindric,43607005,7200,25.298093142362756,26.684618037155932,25.615691709904034,25.64885284996719,3.513624047550383,14,17,4.9630176663995575,5.430808045680095,2.496700478792699,3.719817828143512,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,19,2,primary_joey_logano,Contrarian dominator ceiling,short_one_premium_midrange,primary_control,0.02754477472034392,brad_keselowski,Brad Keselowski,43607003,7600,22.66630581584292,23.62466290170697,22.880019691781566,22.918637275750694,2.982408659979332,23,22,2.890819425060533,4.226573434315189,1.4542584225552115,2.8949804671202526,0.018158634645368793,0.018158634645368793,0.018158634645368793,0.018158634645368793,0.018158634645368793,0.018158634645368793,Contrarian dominator ceiling,Mid-tier place differential,Mid-tier place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,19,3,primary_joey_logano,Contrarian dominator ceiling,short_one_premium_midrange,primary_control,0.02754477472034392,bubba_wallace,Bubba Wallace,43607001,7900,45.63474146385726,49.28884459620284,46.378622107771804,46.577787586283655,5.776549552386995,26,14,22.930376447806804,5.680556631669216,11.535377406316698,3.890882471729091,0,0,0,0,0,0,Supporting scorer,Mid-tier place differential,Mid-tier place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,19,4,primary_joey_logano,Contrarian dominator ceiling,short_one_premium_midrange,primary_control,0.02754477472034392,chase_briscoe,Chase Briscoe,43606996,8900,66.07830715060388,71.63626317855348,67.34039215124555,67.4359702037876,7.424528893326279,30,8,27.749532006439495,14.886400393208021,13.959706473705126,10.196401182616878,0.08,0,0,0,0,0,Supporting scorer,Mid-tier place differential,Mid-tier place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,19,5,primary_joey_logano,Contrarian dominator ceiling,short_one_premium_midrange,primary_control,0.02754477472034392,joey_logano,Joey Logano,43606994,9500,142.77703125,37.06890506155511,35.107481857132356,38.4284868749274,15.029161184210526,11,12,6.092574162607976,12.323914490895804,226.6875,124.67812500000002,0.02754477472034392,0.02754477472034392,0.02754477472034392,0.02754477472034392,0.02754477472034392,0.02754477472034392,Contrarian dominator ceiling,Contrarian dominator leverage,Dominator,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,19,6,primary_joey_logano,Contrarian dominator ceiling,short_one_premium_midrange,primary_control,0.02754477472034392,ty_gibbs,Ty Gibbs,43606998,8500,45.77505953651746,53.694847440344866,47.606972161569345,47.689973976850936,5.385301121943231,2,6,37.71309301984723,22.81460930085124,18.971985136557795,15.626807227506696,0.08,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,20,1,strategy_disruption,Caution / strategy disruption,short_balanced_depth,disruption,0.08,austin_cindric,Austin Cindric,43607005,7200,28.450141910128394,26.684618037155932,25.615691709904034,25.64885284996719,3.9514085986289436,14,17,4.9630176663995575,5.430808045680095,9.18289513231836,7.009818060108451,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,20,2,strategy_disruption,Caution / strategy disruption,short_balanced_depth,disruption,0.08,bubba_wallace,Bubba Wallace,43607001,7900,50.013277306904435,49.28884459620284,46.378622107771804,46.577787586283655,6.330794595810688,26,14,22.930376447806804,5.680556631669216,23.002701452059725,7.250226541976665,0,0,0,0,0,0,Supporting scorer,Mid-tier place differential,Mid-tier place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,20,3,strategy_disruption,Caution / strategy disruption,short_balanced_depth,disruption,0.08,chase_briscoe,Chase Briscoe,43606996,8900,71.16791347785278,71.63626317855348,67.34039215124555,67.4359702037876,7.996394772792447,30,8,27.749532006439495,14.886400393208021,25.79203027976351,14.933124239804224,0.08,0,0,0,0,0,Supporting scorer,Mid-tier place differential,Mid-tier place differential,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,20,4,strategy_disruption,Caution / strategy disruption,short_balanced_depth,disruption,0.08,chase_elliott,Chase Elliott,43606993,9700,48.30171670351287,46.82832245306323,44.758942004664675,48.30171670351287,4.979558423042564,10,7,12.59365008219256,8.177577627811306,16.05547302976665,9.528552102380452,0.050282882153154865,0.050282882153154865,0.050282882153154865,0.050282882153154865,0.050282882153154865,0.050282882153154865,Contrarian dominator ceiling,Dominator candidate,Dominator candidate,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,20,5,strategy_disruption,Caution / strategy disruption,short_balanced_depth,disruption,0.08,christopher_bell,Christopher Bell,43606991,10200,72.871004745097,86.62128257462635,72.871004745097,73.66688934920947,7.144216151480098,3,2,70.26117214478192,57.9021989742908,45.036161360930194,41.3599208996988,1,0.09763587045504236,0.09763587045504236,0.09763587045504236,0.09763587045504236,0.09763587045504236,Primary dominator C,Dominator candidate,Dominator candidate,Not a punt,leakage_safe_historical_scenario
2026,21,Window World 400,North Wilkesboro Speedway,historical_scenario,20,6,strategy_disruption,Caution / strategy disruption,short_balanced_depth,disruption,0.08,connor_zilisch,Connor Zilisch,43607014,6000,13.764527198041563,12.52482514746488,12.114789989980123,12.157392574469995,2.2940878663402606,32,31,0.8127135988571574,2.936992772779094,3.100949174706825,4.4206442319219095,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Not a punt,leakage_safe_historical_scenario
