projection_variant,lineup_rank,driver_slot,scenario_name,scenario_role,lineup_archetype,scenario_type,scenario_probability,driver_id,driver_name,dk_id,salary,dk_projection,dk_mean_projection,dk_score_p75,dk_score_p90,dk_value_per_1000,dk_mean_value_per_1000,dk_starting_position_used,dk_projected_finish_rank,mean_projected_laps_led,mean_projected_fastest_laps,projected_laps_led,projected_fastest_laps,prob_lead_25_plus,prob_lead_50_plus,prob_lead_75_plus,prob_lead_100_plus,prob_lead_150_plus,prob_lead_200_plus,dominator_role,construction_role,lineup_role,punt_role
chatter,12,1,primary_kyle_larson,Primary dominator B,conventional_primary_control,primary_control,0.099015820525827275,alex_bowman,Alex Bowman,43667072,7000,26.670345891704514,27.274985899655942,26.717367487982475,27.663434117696923,3.8100494131006446,3.8964265570937058,20,20,3.1385536760318016,2.5785499569955377,1.7837748780515714,1.987560382648048,0.01405698108606338,0.01405698108606338,0.01405698108606338,0,0,0,Contrarian dominator ceiling,Mid-tier place differential,Mid-tier place differential,Not a punt
chatter,12,2,primary_kyle_larson,Primary dominator B,conventional_primary_control,primary_control,0.099015820525827275,brad_keselowski,Brad Keselowski,43667068,7700,38.39517793122018,39.37836950096799,38.47988003837114,39.462618327990576,4.986386744314309,5.114073961164674,23,15,4.371460900083042,4.9588983909938396,2.4844890159125095,3.822345949426786,0.024500038828520174,0.024500038828520174,0.024500038828520174,0,0,0,Contrarian dominator ceiling,Mid-tier place differential,Mid-tier place differential,Not a punt
chatter,12,3,primary_kyle_larson,Primary dominator B,conventional_primary_control,primary_control,0.099015820525827275,bubba_wallace,Bubba Wallace,43667061,9000,40.46343837511004,41.387875040011735,40.53962093138612,41.53513817997385,4.495937597234449,4.598652782223526,14,10,4.417378951034951,4.3411784494511165,2.5105862167864696,3.34620404647427,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,12,4,primary_kyle_larson,Primary dominator B,conventional_primary_control,primary_control,0.099015820525827275,daniel_suarez,Daniel Suarez,43667073,6900,25.10043230120358,25.542696276730066,25.13819250297552,26.003007635587092,3.6377438117686345,3.7018400401058065,13,16,1.996674241925203,2.198950480552811,1.1347957435292098,1.6949630340472854,0,0,0,0,0,0,Supporting scorer,Finishing-position value,Finishing-position value,Not a punt
chatter,12,5,primary_kyle_larson,Primary dominator B,conventional_primary_control,primary_control,0.099015820525827275,kyle_larson,Kyle Larson,43667055,10500,80.84083146067417,50.8811126764394,67.2765724413349,67.2765724413349,7.699126805778492,4.845820254898991,6,4,13.704411500471982,10.775577336269784,76.85393258426967,42.26966292134832,0.44763967373683644,0.099015820525827275,0.099015820525827275,0,0,0,Primary dominator B,Dominator candidate,Dominator,Not a punt
chatter,12,6,primary_kyle_larson,Primary dominator B,conventional_primary_control,primary_control,0.099015820525827275,ty_gibbs,Ty Gibbs,43667062,8800,43.36905913604494,44.62008776060351,43.477452612932616,44.4211788072495,4.928302174550561,5.070464518250399,2,3,5.507494267921454,6.367142652495876,3.13014557984312,4.907828313520362,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,13,1,primary_brad_keselowski,Contrarian dominator ceiling,conventional_primary_control,primary_control,0.024500038828520174,brad_keselowski,Brad Keselowski,43667068,7700,74.28883146067416,39.37836950096799,38.47988003837114,39.462618327990576,9.647900189697943,5.114073961164674,23,15,4.371460900083042,4.9588983909938396,76.85393258426967,42.26966292134832,0.024500038828520174,0.024500038828520174,0.024500038828520174,0,0,0,Contrarian dominator ceiling,Mid-tier place differential,Dominator,Not a punt
chatter,13,2,primary_brad_keselowski,Contrarian dominator ceiling,conventional_primary_control,primary_control,0.024500038828520174,bubba_wallace,Bubba Wallace,43667061,9000,40.36464688366117,41.387875040011735,40.53962093138612,41.53513817997385,4.484960764851242,4.598652782223526,14,10,4.417378951034951,4.3411784494511165,2.3600278598501356,3.210310930441432,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,13,3,primary_brad_keselowski,Contrarian dominator ceiling,conventional_primary_control,primary_control,0.024500038828520174,chase_elliott,Chase Elliott,43667059,9500,45.144485201407925,46.65403503463374,45.37769402301398,46.35241770442171,4.752051073832413,4.910951056277236,10,7,8.076456946788753,4.8553795509701105,4.314926026175745,3.590563766364398,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,13,4,primary_brad_keselowski,Contrarian dominator ceiling,conventional_primary_control,primary_control,0.024500038828520174,erik_jones,Erik Jones,43667070,7300,32.15073308025226,32.680230950574796,32.24921820843062,33.118204396590826,4.40421001099346,4.4767439658321635,16,14,1.7891306437692502,2.739885088072182,0.9558605252143403,2.0261509976637178,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,13,5,primary_brad_keselowski,Contrarian dominator ceiling,conventional_primary_control,primary_control,0.024500038828520174,ross_chastain,Ross Chastain,43667071,7100,26.533540939354197,27.154661953163348,26.637195151948042,27.566371597805343,3.7371184421625627,3.824600275093429,18,19,2.841528770077348,2.476177245875583,1.5181145055207583,1.8311384732755744,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,13,6,primary_brad_keselowski,Contrarian dominator ceiling,conventional_primary_control,primary_control,0.024500038828520174,ty_gibbs,Ty Gibbs,43667062,8800,43.232440298956064,44.62008776060351,43.477452612932616,44.4211788072495,4.912777306699552,5.070464518250399,2,3,5.507494267921454,6.367142652495876,2.9424326176983944,4.708515876736601,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,14,1,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,brad_keselowski,Brad Keselowski,43667068,7700,38.47988003837114,39.37836950096799,38.47988003837114,39.462618327990576,4.997387017970278,5.114073961164674,23,15,4.371460900083042,4.9588983909938396,2.544653042260157,3.977148395124661,0.024500038828520174,0.024500038828520174,0.024500038828520174,0,0,0,Contrarian dominator ceiling,Mid-tier place differential,Mid-tier place differential,Not a punt
chatter,14,2,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,denny_hamlin,Denny Hamlin,43667053,11000,83.94883146067416,57.260658848669024,74.38510504697149,83.94883146067416,7.631711950970378,5.205514440788093,1,1,17.16332377450544,16.12406201120593,76.85393258426967,42.26966292134832,0.4696367257561897,0.12101287254518049,0.12101287254518049,0,0,0,Primary dominator A,Dominator candidate,Dominator,Not a punt
chatter,14,3,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,ryan_preece,Ryan Preece,43667074,6700,23.006695127728936,23.363911622549505,23.006695127728936,23.837686727502913,3.4338350936908864,3.4871509884402245,22,21,1.7803750422770823,1.9218174710671891,1.0363667595902257,1.5413409729586256,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Not a punt
chatter,14,4,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,ty_gibbs,Ty Gibbs,43667062,8800,43.477452612932616,44.62008776060351,43.477452612932616,44.4211788072495,4.940619615105979,5.070464518250399,2,3,5.507494267921454,6.367142652495876,3.2059447320758325,5.106592066474792,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,14,5,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,william_byron,William Byron,43667058,9700,43.82013656512053,45.446891261620586,43.82013656512053,44.62941648513714,4.5175398520742815,4.6852465218165555,9,8,8.555785425324862,8.226544233976368,4.980372902583766,6.5978740877213085,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,14,6,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,zane_smith,Zane Smith,43667080,6000,19.93394350292805,20.291764325318656,19.93394350292805,20.763040837920983,3.3223239171546752,3.381960720886443,25,24,1.6622630696489018,2.0671079064587343,0.9676130872263855,1.6578671802698908,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Not a punt
chatter,15,1,primary_ryan_blaney,Primary dominator C,conventional_primary_control,primary_control,0.0750010312079267,alex_bowman,Alex Bowman,43667072,7000,26.652917390440145,27.274985899655942,26.717367487982475,27.663434117696923,3.807559627205735,3.8964265570937058,20,20,3.1385536760318016,2.5785499569955377,1.7932992880869836,1.9435390409297764,0.01405698108606338,0.01405698108606338,0.01405698108606338,0,0,0,Contrarian dominator ceiling,Mid-tier place differential,Mid-tier place differential,Not a punt
chatter,15,2,primary_ryan_blaney,Primary dominator C,conventional_primary_control,primary_control,0.0750010312079267,chase_elliott,Chase Elliott,43667059,9500,45.25052428514033,46.65403503463374,45.37769402301398,46.35241770442171,4.763213082646351,4.910951056277236,10,7,8.076456946788753,4.8553795509701105,4.614706641325795,3.6596613884641633,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,15,3,primary_ryan_blaney,Primary dominator C,conventional_primary_control,primary_control,0.0750010312079267,erik_jones,Erik Jones,43667070,7300,32.18488151415463,32.680230950574796,32.24921820843062,33.118204396590826,4.40888787865132,4.4767439658321635,16,14,1.7891306437692502,2.739885088072182,1.022269185411087,2.0651427062263505,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,15,4,primary_ryan_blaney,Primary dominator C,conventional_primary_control,primary_control,0.0750010312079267,ryan_blaney,Ryan Blaney,43667054,10700,83.23483146067416,52.06878282258368,50.51470159980184,50.51470159980184,7.778956211277959,4.866241385288194,3,2,14.481403484184767,7.663182114527748,76.85393258426967,42.26966292134832,0.0750010312079267,0.0750010312079267,0.0750010312079267,0,0,0,Primary dominator C,Dominator candidate,Dominator,Not a punt
chatter,15,5,primary_ryan_blaney,Primary dominator C,conventional_primary_control,primary_control,0.0750010312079267,ryan_preece,Ryan Preece,43667074,6700,22.960158653064376,23.363911622549505,23.006695127728936,23.837686727502913,3.4268893512036382,3.4871509884402245,22,21,1.7803750422770823,1.9218174710671891,1.017266430784781,1.4485378785959573,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Not a punt
chatter,15,6,primary_ryan_blaney,Primary dominator C,conventional_primary_control,primary_control,0.0750010312079267,ty_gibbs,Ty Gibbs,43667062,8800,43.324322153576546,44.62008776060351,43.477452612932616,44.4211788072495,4.92321842654279,5.070464518250399,2,3,5.507494267921454,6.367142652495876,3.1468588940285533,4.7991276223764565,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,16,1,split_primary_pair,Split dominators,conventional_split_control,split_control,0.3486238532110092,alex_bowman,Alex Bowman,43667072,7000,26.51886651848145,27.274985899655942,26.717367487982475,27.663434117696923,3.788409502640207,3.8964265570937058,20,20,3.1385536760318016,2.5785499569955377,1.7499566444953805,1.669727460794678,0.01405698108606338,0.01405698108606338,0.01405698108606338,0,0,0,Contrarian dominator ceiling,Mid-tier place differential,Mid-tier place differential,Not a punt
chatter,16,2,split_primary_pair,Split dominators,conventional_split_control,split_control,0.3486238532110092,denny_hamlin,Denny Hamlin,43667053,11000,74.38510504697149,57.260658848669024,74.38510504697149,83.94883146067416,6.762282276997407,5.205514440788093,1,1,17.16332377450544,16.12406201120593,48,37.04690010438108,0.4696367257561897,0.12101287254518049,0.12101287254518049,0,0,0,Primary dominator A,Dominator candidate,Dominator,Not a punt
chatter,16,3,split_primary_pair,Split dominators,conventional_split_control,split_control,0.3486238532110092,kyle_larson,Kyle Larson,43667055,10500,67.2765724413349,50.8811126764394,67.2765724413349,67.2765724413349,6.407292613460467,4.845820254898991,6,4,13.704411500471982,10.775577336269784,40,32.60127209185535,0.44763967373683644,0.099015820525827275,0.099015820525827275,0,0,0,Primary dominator B,Dominator candidate,Secondary dominator,Not a punt
chatter,16,4,split_primary_pair,Split dominators,conventional_split_control,split_control,0.3486238532110092,ryan_preece,Ryan Preece,43667074,6700,22.86217856660047,23.363911622549505,23.006695127728936,23.837686727502913,3.4122654577015625,3.4871509884402245,22,21,1.7803750422770823,1.9218174710671891,0.992679895430584,1.2444635394284977,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Not a punt
chatter,16,5,split_primary_pair,Split dominators,conventional_split_control,split_control,0.3486238532110092,ty_gibbs,Ty Gibbs,43667062,8800,43.00105593336942,44.62008776060351,43.477452612932616,44.4211788072495,4.8864836287919795,5.070464518250399,2,3,5.507494267921454,6.367142652495876,3.070801771615683,4.123012201034438,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,16,6,split_primary_pair,Split dominators,conventional_split_control,split_control,0.3486238532110092,zane_smith,Zane Smith,43667080,6000,19.780051657842847,20.291764325318656,19.93394350292805,20.763040837920983,3.296675276307141,3.381960720886443,25,24,1.6622630696489018,2.0671079064587343,0.9268244560689516,1.3385456529457955,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Not a punt
chatter,17,1,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,alex_bowman,Alex Bowman,43667072,7000,26.717367487982475,27.274985899655942,26.717367487982475,27.663434117696923,3.8167667839974966,3.8964265570937058,20,20,3.1385536760318016,2.5785499569955377,1.8269705122741482,2.0680552442532,0.01405698108606338,0.01405698108606338,0.01405698108606338,0,0,0,Contrarian dominator ceiling,Mid-tier place differential,Mid-tier place differential,Not a punt
chatter,17,2,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,bubba_wallace,Bubba Wallace,43667061,9000,40.53962093138612,41.387875040011735,40.53962093138612,41.53513817997385,4.5044023257095684,4.598652782223526,14,10,4.417378951034951,4.3411784494511165,2.571382209172576,3.4817230646510584,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,17,3,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,chase_elliott,Chase Elliott,43667059,9500,45.37769402301398,46.65403503463374,45.37769402301398,46.35241770442171,4.776599370843577,4.910951056277236,10,7,8.076456946788753,4.8553795509701105,4.701352982463773,3.8941239497733977,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,17,4,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,denny_hamlin,Denny Hamlin,43667053,11000,83.94883146067416,57.260658848669024,74.38510504697149,83.94883146067416,7.631711950970378,5.205514440788093,1,1,17.16332377450544,16.12406201120593,76.85393258426967,42.26966292134832,0.4696367257561897,0.12101287254518049,0.12101287254518049,0,0,0,Primary dominator A,Dominator candidate,Dominator,Not a punt
chatter,17,5,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,erik_jones,Erik Jones,43667070,7300,32.24921820843062,32.680230950574796,32.24921820843062,33.118204396590826,4.417701124442551,4.4767439658321635,16,14,1.7891306437692502,2.739885088072182,1.0414634465978665,2.1974496595136643,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,17,6,primary_denny_hamlin,Primary dominator A,conventional_primary_control,primary_control,0.12101287254518049,zane_smith,Zane Smith,43667080,6000,19.93394350292805,20.291764325318656,19.93394350292805,20.763040837920983,3.3223239171546752,3.381960720886443,25,24,1.6622630696489018,2.0671079064587343,0.9676130872263855,1.6578671802698908,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Not a punt
chatter,18,1,primary_kyle_larson,Primary dominator B,conventional_primary_control,primary_control,0.099015820525827275,alex_bowman,Alex Bowman,43667072,7000,26.670345891704514,27.274985899655942,26.717367487982475,27.663434117696923,3.8100494131006446,3.8964265570937058,20,20,3.1385536760318016,2.5785499569955377,1.7837748780515714,1.987560382648048,0.01405698108606338,0.01405698108606338,0.01405698108606338,0,0,0,Contrarian dominator ceiling,Mid-tier place differential,Mid-tier place differential,Not a punt
chatter,18,2,primary_kyle_larson,Primary dominator B,conventional_primary_control,primary_control,0.099015820525827275,chase_elliott,Chase Elliott,43667059,9500,45.28169823462235,46.65403503463374,45.37769402301398,46.35241770442171,4.766494551012879,4.910951056277236,10,7,8.076456946788753,4.8553795509701105,4.590197426083751,3.742553062447555,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,18,3,primary_kyle_larson,Primary dominator B,conventional_primary_control,primary_control,0.099015820525827275,erik_jones,Erik Jones,43667070,7300,32.20457322236369,32.680230950574796,32.24921820843062,33.118204396590826,4.411585372926533,4.4767439658321635,16,14,1.7891306437692502,2.739885088072182,1.0168398011732733,2.111918382378601,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,18,4,primary_kyle_larson,Primary dominator B,conventional_primary_control,primary_control,0.099015820525827275,kyle_larson,Kyle Larson,43667055,10500,80.84083146067417,50.8811126764394,67.2765724413349,67.2765724413349,7.699126805778492,4.845820254898991,6,4,13.704411500471982,10.775577336269784,76.85393258426967,42.26966292134832,0.44763967373683644,0.099015820525827275,0.099015820525827275,0,0,0,Primary dominator B,Dominator candidate,Dominator,Not a punt
chatter,18,5,primary_kyle_larson,Primary dominator B,conventional_primary_control,primary_control,0.099015820525827275,william_byron,William Byron,43667058,9700,43.675134438964285,45.446891261620586,43.82013656512053,44.62941648513714,4.502591179274669,4.6852465218165555,9,8,8.555785425324862,8.226544233976368,4.86262039111917,6.341065202632201,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,18,6,primary_kyle_larson,Primary dominator B,conventional_primary_control,primary_control,0.099015820525827275,zane_smith,Zane Smith,43667080,6000,19.89918600343116,20.291764325318656,19.93394350292805,20.763040837920983,3.3165310005718602,3.381960720886443,25,24,1.6622630696489018,2.0671079064587343,0.9447355089053306,1.5933380582329504,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Not a punt
chatter,19,1,primary_christopher_bell,Contrarian dominator ceiling,conventional_primary_control,primary_control,0.04336542032040238,alex_bowman,Alex Bowman,43667072,7000,26.619803120954696,27.274985899655942,26.717367487982475,27.663434117696923,3.8028290172792425,3.8964265570937058,20,20,3.1385536760318016,2.5785499569955377,1.686111036055428,1.9295008043129829,0.01405698108606338,0.01405698108606338,0.01405698108606338,0,0,0,Contrarian dominator ceiling,Mid-tier place differential,Mid-tier place differential,Not a punt
chatter,19,2,primary_christopher_bell,Contrarian dominator ceiling,conventional_primary_control,primary_control,0.04336542032040238,chase_elliott,Chase Elliott,43667059,9500,45.1696720334443,46.65403503463374,45.37769402301398,46.35241770442171,4.754702319309927,4.910951056277236,10,7,8.076456946788753,4.8553795509701105,4.338878539564941,3.633227552340127,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,19,3,primary_christopher_bell,Contrarian dominator ceiling,conventional_primary_control,primary_control,0.04336542032040238,christopher_bell,Christopher Bell,43667057,10000,80.23483146067416,46.29600316892895,46.0875271965295,46.0875271965295,8.023483146067417,4.629600316892895,12,6,5.230598723956214,6.640785528755318,76.85393258426967,42.26966292134832,0.04336542032040238,0.04336542032040238,0.04336542032040238,0,0,0,Contrarian dominator ceiling,Contrarian dominator leverage,Dominator,Not a punt
chatter,19,4,primary_christopher_bell,Contrarian dominator ceiling,conventional_primary_control,primary_control,0.04336542032040238,erik_jones,Erik Jones,43667070,7300,32.16289340195714,32.680230950574796,32.24921820843062,33.118204396590826,4.40587580848728,4.4767439658321635,16,14,1.7891306437692502,2.739885088072182,0.9611665865209561,2.0502261229486707,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,19,5,primary_christopher_bell,Contrarian dominator ceiling,conventional_primary_control,primary_control,0.04336542032040238,tyler_reddick,Tyler Reddick,43667056,10200,47.07177370610048,49.54058309145105,47.47140207683389,47.947631980335586,4.61487977510789,4.856919910926573,7,5,9.452563876236615,12.140982494204218,5.078158258836143,9.084964758647654,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,19,6,primary_christopher_bell,Contrarian dominator ceiling,conventional_primary_control,primary_control,0.04336542032040238,zane_smith,Zane Smith,43667080,6000,19.865309956634803,20.291764325318656,19.93394350292805,20.763040837920983,3.310884992772467,3.381960720886443,25,24,1.6622630696489018,2.0671079064587343,0.8930100918669094,1.5467942970401625,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Not a punt
chatter,20,1,strategy_disruption,Caution / strategy disruption,conventional_disruption,disruption,0.22018348623853212,alex_bowman,Alex Bowman,43667072,7000,27.663434117696923,27.274985899655942,26.717367487982475,27.663434117696923,3.951919159670989,3.8964265570937058,20,20,3.1385536760318016,2.5785499569955377,3.892767387344672,3.0227606019127866,0.01405698108606338,0.01405698108606338,0.01405698108606338,0,0,0,Contrarian dominator ceiling,Mid-tier place differential,Mid-tier place differential,Not a punt
chatter,20,2,strategy_disruption,Caution / strategy disruption,conventional_disruption,disruption,0.22018348623853212,chase_elliott,Chase Elliott,43667059,9500,46.35241770442171,46.65403503463374,45.37769402301398,46.35241770442171,4.879201863623338,4.910951056277236,10,7,8.076456946788753,4.8553795509701105,6.86362024119256,4.858916986941237,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,20,3,strategy_disruption,Caution / strategy disruption,conventional_disruption,disruption,0.22018348623853212,ross_chastain,Ross Chastain,43667071,7100,27.566371597805343,27.154661953163348,26.637195151948042,27.566371597805343,3.882587548986668,3.824600275093429,18,19,2.841528770077348,2.476177245875583,3.667346553705038,2.932299909731296,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,20,4,strategy_disruption,Caution / strategy disruption,conventional_disruption,disruption,0.22018348623853212,ryan_blaney,Ryan Blaney,43667054,10700,50.51470159980184,52.06878282258368,50.51470159980184,50.51470159980184,4.7210001495141904,4.866241385288194,3,2,14.481403484184767,7.663182114527748,9.74332321004892,6.841935105088016,0.0750010312079267,0.0750010312079267,0.0750010312079267,0,0,0,Primary dominator C,Dominator candidate,Dominator candidate,Not a punt
chatter,20,5,strategy_disruption,Caution / strategy disruption,conventional_disruption,disruption,0.22018348623853212,william_byron,William Byron,43667058,9700,44.62941648513714,45.446891261620586,43.82013656512053,44.62941648513714,4.600970771663622,4.6852465218165555,9,8,8.555785425324862,8.226544233976368,7.105205567406153,7.21581131841245,0,0,0,0,0,0,Supporting scorer,Finishing-position scorer,Finishing-position scorer,Not a punt
chatter,20,6,strategy_disruption,Caution / strategy disruption,conventional_disruption,disruption,0.22018348623853212,zane_smith,Zane Smith,43667080,6000,20.763040837920983,20.291764325318656,19.93394350292805,20.763040837920983,3.460506806320164,3.381960720886443,25,24,1.6622630696489018,2.0671079064587343,2.6585239108021206,2.56091080048989,0,0,0,0,0,0,Supporting scorer,Value place differential,Value place differential,Not a punt
