season,round,driver_id,event_id,race_id.x,race_name,track_id,track_name,track_primary_family,track_cluster_id,driver_name,car_number,owner_id,owner_name,manufacturer_id,manufacturer,field_size,target_qualifying_position,target_qualifying_speed_deficit_pct,predicted_qualifying_position,predicted_qualifying_rank,qualifying_route,training_races,evaluated_at,target_finish_position,target_win,target_top3,predicted_finish_score,predicted_finish_position,predicted_finish_rank,finish_route,win_probability,top3_probability,win_probability_rank,top3_probability_rank,probability_route,target_points,target_stage_points,predicted_points,predicted_points_rank,actual_points_rank,points_route,scheduled_laps,laps_led_modeled_share,fastest_laps_modeled_share,race_id.y,actual_start_position,actual_finish_position,actual_laps_led,actual_fastest_laps,official_dk_points,projected_laps_led,projected_fastest_laps,projected_finish_points,projected_place_diff_prequal,projected_place_diff_postqual,projected_dk_points_prequal,projected_dk_points_postqual,actual_dk_finish_points,actual_dk_place_diff,inferred_fastest_laps,actual_dk_points_calculated,actual_dk_points,actual_dk_points_source,actual_dk_rank,projected_dk_rank_prequal,projected_dk_rank_postqual
2025,1,zane_smith,cup_2025_r01,5546,DAYTONA 500,daytona_international_speedway,Daytona International Speedway,drafting_superspeedway,cluster_1,Zane Smith,38,front_row_motorsports,Front Row Motorsports,ford,Ford,41,37,,22.466741860539244,28,drafting_superspeedway,252,2026-07-21 10:20:45,36,0,0,0.19376181350108712,20.357552530921467,40,drafting_superspeedway,0.0027179486442242,0.01065509287566308,41,39,drafting_superspeedway,1,0,16.560157783436615,30,37,drafting_superspeedway,200,0.004827948906073801,0.019302909339576867,5546,37,36,0,0,,0.9655897812147602,3.860581867915373,1,-12,-3,-9.021340714134393,-0.02134071413439198,5,1,,6,6,nascar_components,29,41,35
2025,1,justin_allgaier,cup_2025_r01,5546,DAYTONA 500,daytona_international_speedway,Daytona International Speedway,drafting_superspeedway,cluster_1,Justin Allgaier,40,jr_motorsports,JR Motorsports,chevrolet,Chevrolet,41,19,,24.75158106306537,33,drafting_superspeedway,252,2026-07-21 10:20:45,9,0,0,0.1826331708755362,21.22218643098972,41,drafting_superspeedway,0.00739798017505506,0.01047098253868508,32,40,drafting_superspeedway,0,0,10.91052508354187,36,40,drafting_superspeedway,200,0.006583909021201758,0.01623500089922859,5546,19,9,0,4,,1.3167818042403516,3.247000179845718,1,-8,-22,-5.209654468009338,-19.20965446800934,35,10,,46.8,46.8,nascar_components,9,39,41
2025,2,william_byron,cup_2025_r02,5547,Ambetter Health 400,atlanta_motor_speedway,Atlanta Motor Speedway,drafting_superspeedway,cluster_1,William Byron,24,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,39,16,1.0152142765552947,11.711027035258631,3,drafting_superspeedway,253,2026-07-21 10:22:52,27,0,0,0.4040409692139389,9.010774465669552,1,drafting_superspeedway,0.13974673498218051,0.2552820047804318,2,2,drafting_superspeedway,25,0,29.617765420989045,2,15,drafting_superspeedway,260,0.03255105117929295,0.02299962725131595,5547,16,27,6,3,,8.463273306616168,5.979903085342147,45,2,15,51.80677471505801,64.80677471505801,15,-11,,6.85,6.85,nascar_components,30,3,1
2025,2,ryan_blaney,cup_2025_r02,5547,Ambetter Health 400,atlanta_motor_speedway,Atlanta Motor Speedway,drafting_superspeedway,cluster_1,Ryan Blaney,12,team_penske,Team Penske,ford,Ford,39,1,0,13.80777514419551,4,drafting_superspeedway,253,2026-07-21 10:22:52,4,0,0,0.38105454176701703,9.808164823833636,2,drafting_superspeedway,0.10295649836336038,0.3108598327849365,3,1,drafting_superspeedway,36,0,32.19573803390258,1,5,drafting_superspeedway,260,0.18210666610757953,0.03164092818620831,5547,1,4,1,6,,47.347733187970675,8.22664132841416,42,2,-1,59.538921894779044,56.538921894779044,40,-3,,39.95,39.95,nascar_components,12,1,4
2025,2,chase_elliott,cup_2025_r02,5547,Ambetter Health 400,atlanta_motor_speedway,Atlanta Motor Speedway,drafting_superspeedway,cluster_1,Chase Elliott,9,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,39,19,1.0246918398180431,14.34184207989604,6,drafting_superspeedway,253,2026-07-21 10:22:52,20,0,0,0.33327515485753645,11.698581355591992,3,drafting_superspeedway,0.05115499813669873,0.16195498049007953,5,6,drafting_superspeedway,23,0,26.69725660264335,5,18,drafting_superspeedway,260,0.02970974309502067,0.02031623609433929,5547,19,20,0,11,,7.724533204705374,5.282221384528215,41,3,16,48.30813292421404,61.30813292421404,23,-1,,26.95,26.95,nascar_components,20,4,3
2025,2,joey_logano,cup_2025_r02,5547,Ambetter Health 400,atlanta_motor_speedway,Atlanta Motor Speedway,drafting_superspeedway,cluster_1,Joey Logano,22,team_penske,Team Penske,ford,Ford,39,4,0.3032820244075191,11.24742913046609,2,drafting_superspeedway,253,2026-07-21 10:22:52,12,0,0,0.32426465179025543,12.093961064378233,4,drafting_superspeedway,0.13995872832338413,0.227161394013092,1,3,drafting_superspeedway,34,0,27.18128860433109,4,7,drafting_superspeedway,260,0.09151222573483958,0.018933766970589946,5547,4,12,83,1,,23.79317869105829,4.922779412353386,40,-2,0,46.1635454083236,48.1635454083236,31,-8,,44.2,44.2,nascar_components,9,7,8
2025,2,kyle_larson,cup_2025_r02,5547,Ambetter Health 400,atlanta_motor_speedway,Atlanta Motor Speedway,drafting_superspeedway,cluster_1,Kyle Larson,5,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,39,17,1.0152142765552947,14.46031420135041,8,drafting_superspeedway,253,2026-07-21 10:22:52,3,0,1,0.31199423248347363,12.653961650578848,5,drafting_superspeedway,0.08661647357121031,0.19463337444533213,4,5,drafting_superspeedway,44,0,25.302229506946325,6,1,drafting_superspeedway,260,0.030275641274045834,0.024796493883022866,5547,17,3,12,5,,7.871666731251917,6.4470884095859455,39,3,12,46.86910646712665,55.86910646712665,41,14,,60.25,60.25,nascar_components,6,5,5
2025,2,tyler_reddick,cup_2025_r02,5547,Ambetter Health 400,atlanta_motor_speedway,Atlanta Motor Speedway,drafting_superspeedway,cluster_1,Tyler Reddick,45,23xi_racing,23XI Racing,toyota,Toyota,39,18,1.0246918398180431,14.607900436270883,9,drafting_superspeedway,253,2026-07-21 10:22:52,19,0,0,0.29438798657888926,13.50307799228662,6,drafting_superspeedway,0.03651539057800778,0.22385712092764237,8,4,drafting_superspeedway,28,0,24.233108683304327,10,11,drafting_superspeedway,260,0.023132258595895766,0.02480015068235164,5547,18,19,0,3,,6.014387234932899,6.4480391774114265,38,3,12,45.40521443856837,54.40521443856837,24,-1,,24.35,24.35,nascar_components,21,8,6
2025,2,chris_buescher,cup_2025_r02,5547,Ambetter Health 400,atlanta_motor_speedway,Atlanta Motor Speedway,drafting_superspeedway,cluster_1,Chris Buescher,17,rfk_racing,RFK Racing,ford,Ford,39,8,0.6171566195204349,17.22432207157668,18,drafting_superspeedway,253,2026-07-21 10:22:52,30,0,0,0.2936961232061037,13.537584570907237,7,drafting_superspeedway,0.02198758267552721,0.08345298770645737,12,12,drafting_superspeedway,7,0,25.1099752470012,8,29,drafting_superspeedway,260,0.025638950089384147,0.022170206201300294,5547,8,30,0,1,,6.666127023239878,5.764253612338076,37,11,1,52.2604458813621,42.2604458813621,12,-22,,-9.55,-9.55,nascar_components,37,2,10
2025,2,kyle_busch,cup_2025_r02,5547,Ambetter Health 400,atlanta_motor_speedway,Atlanta Motor Speedway,drafting_superspeedway,cluster_1,Kyle Busch,8,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,39,6,0.4153402723963208,15.171570874893163,10,drafting_superspeedway,253,2026-07-21 10:22:52,7,0,0,0.29088225701988635,13.678836708181365,8,drafting_superspeedway,0.01612977072416585,0.0868556801979985,16,11,drafting_superspeedway,30,0,22.888738044911804,13,9,drafting_superspeedway,260,0.037200148767824404,0.01819249368042588,5547,6,7,13,5,,9.672038679634344,4.730048356910729,36,2,-2,42.546531430518414,38.546531430518414,37,-1,,41.5,41.5,nascar_components,10,9,15
2025,2,austin_cindric,cup_2025_r02,5547,Ambetter Health 400,atlanta_motor_speedway,Atlanta Motor Speedway,drafting_superspeedway,cluster_1,Austin Cindric,2,team_penske,Team Penske,ford,Ford,39,2,0.00669004465604833,10.56861741839874,1,drafting_superspeedway,253,2026-07-21 10:22:52,28,0,0,0.28705778565865886,13.873185640789394,9,drafting_superspeedway,0.04618838432691512,0.1456446792753701,6,7,drafting_superspeedway,20,0,27.855460280416313,3,21,drafting_superspeedway,260,0.13976753918437518,0.02000431887635735,5547,2,28,47,3,,36.33956018793754,5.201122907852912,35,-8,-7,38.42539535551819,39.42539535551819,14,-26,,1.1,1.1,nascar_components,35,12,14
2025,2,alex_bowman,cup_2025_r02,5547,Ambetter Health 400,atlanta_motor_speedway,Atlanta Motor Speedway,drafting_superspeedway,cluster_1,Alex Bowman,48,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,39,13,0.7927702917416957,17.321696847374852,19,drafting_superspeedway,253,2026-07-21 10:22:52,26,0,0,0.28659316797617646,13.896983540024255,10,drafting_superspeedway,0.03827081297711662,0.0936363050511557,7,10,drafting_superspeedway,17,0,25.27211568488972,7,24,drafting_superspeedway,260,0.013513245183114798,0.020160313733785226,5547,13,26,6,6,,3.5134437476098475,5.241681570784158,34,9,3,46.23711764375533,40.23711764375533,16,-13,,7.2,7.2,nascar_components,29,6,13
2025,2,denny_hamlin,cup_2025_r02,5547,Ambetter Health 400,atlanta_motor_speedway,Atlanta Motor Speedway,drafting_superspeedway,cluster_1,Denny Hamlin,11,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,39,37,2.495386656705933,14.384550602801324,7,drafting_superspeedway,253,2026-07-21 10:22:52,6,0,0,0.2834998846584639,14.056466715706572,11,drafting_superspeedway,0.0141054073714454,0.07462344038265407,18,13,drafting_superspeedway,31,0,24.144610313428817,11,8,drafting_superspeedway,260,0.023776882373653163,0.022012258799163853,5547,37,6,0,5,,6.181989417149822,5.7231872877826016,32,-4,26,32.120931633789624,62.120931633789624,38,31,,71.25,71.25,nascar_components,3,16,2
2025,2,bubba_wallace,cup_2025_r02,5547,Ambetter Health 400,atlanta_motor_speedway,Atlanta Motor Speedway,drafting_superspeedway,cluster_1,Bubba Wallace,23,23xi_racing,23XI Racing,toyota,Toyota,39,14,0.9483138299948274,16.083975271269768,14,drafting_superspeedway,253,2026-07-21 10:22:52,9,0,0,0.28021513995004604,14.227825388430068,12,drafting_superspeedway,0.01135771573875335,0.06108753159360696,23,15,drafting_superspeedway,44,0,22.53417630609821,14,2,drafting_superspeedway,260,0.01866194607318621,0.018062803396985315,5547,14,9,0,1,,4.852105979028415,4.696328883216182,31,2,2,36.32637449220439,36.32637449220439,35,5,,40.45,40.45,nascar_components,11,13,17
2025,2,christopher_bell,cup_2025_r02,5547,Ambetter Health 400,atlanta_motor_speedway,Atlanta Motor Speedway,drafting_superspeedway,cluster_1,Christopher Bell,20,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,39,32,1.641848459338478,15.18986676596495,11,drafting_superspeedway,253,2026-07-21 10:22:52,1,1,1,0.27952394211704323,14.264149010290536,13,drafting_superspeedway,0.02476000846755384,0.13550356040553138,11,8,drafting_superspeedway,40,0,24.7652836536869,9,4,drafting_superspeedway,260,0.022964407284066443,0.02461832413214017,5547,32,1,1,6,,5.970745893857275,6.400764274356445,30,-2,19,32.37303039692472,53.37303039692472,45,31,,78.95,78.95,nascar_components,1,15,7
2025,2,brad_keselowski,cup_2025_r02,5547,Ambetter Health 400,atlanta_motor_speedway,Atlanta Motor Speedway,drafting_superspeedway,cluster_1,Brad Keselowski,6,rfk_racing,RFK Racing,ford,Ford,39,9,0.6238466641764833,20.33132324751647,20,drafting_superspeedway,253,2026-07-21 10:22:52,39,0,0,0.2670075515392295,14.938186445519287,14,drafting_superspeedway,0.02899660418647795,0.12434921421523232,10,9,drafting_superspeedway,1,0,22.890113565847045,12,35,drafting_superspeedway,260,0.03513161537136263,0.02219176014559419,5547,9,39,0,6,,9.134219996554284,5.769857637854489,29,6,-5,39.879990936173094,28.87999093617309,2,-30,,-25.3,-25.3,nascar_components,39,11,20
2025,2,chase_briscoe,cup_2025_r02,5547,Ambetter Health 400,atlanta_motor_speedway,Atlanta Motor Speedway,drafting_superspeedway,cluster_1,Chase Briscoe,19,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,39,25,1.198633000875284,14.106953556816634,5,drafting_superspeedway,253,2026-07-21 10:22:52,21,0,0,0.26535877807041286,15.029319245940773,15,drafting_superspeedway,0.01300377819251146,0.04443870501530365,20,24,drafting_superspeedway,16,0,20.7994287417081,16,25,drafting_superspeedway,260,0.011252517923358102,0.022379503399668967,5547,25,21,5,4,,2.9256546600731066,5.818670883913931,28,-10,10,21.349815562779547,41.34981556277954,21,4,,28.05,28.05,nascar_components,19,24,11
2025,2,todd_gilliland,cup_2025_r02,5547,Ambetter Health 400,atlanta_motor_speedway,Atlanta Motor Speedway,drafting_superspeedway,cluster_1,Todd Gilliland,34,front_row_motorsports,Front Row Motorsports,ford,Ford,39,5,0.35457236677054577,15.417160701955831,12,drafting_superspeedway,253,2026-07-21 10:22:52,15,0,0,0.2563921253760145,15.534755601772003,16,drafting_superspeedway,0.01301907348667085,0.04537786591582497,19,22,drafting_superspeedway,26,0,20.61883647419644,17,13,drafting_superspeedway,260,0.03269519303949668,0.017990230110941113,5547,5,15,7,5,,8.500750190269137,4.67745982884469,27,-4,-11,27.230044470547398,20.230044470547398,28,-10,,22,22,nascar_components,22,18,22
2025,2,ross_chastain,cup_2025_r02,5547,Ambetter Health 400,atlanta_motor_speedway,Atlanta Motor Speedway,drafting_superspeedway,cluster_1,Ross Chastain,1,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,39,33,1.657458563535919,16.24014494456413,15,drafting_superspeedway,253,2026-07-21 10:22:52,8,0,0,0.25363534929159653,15.693540981850392,17,drafting_superspeedway,0.01692107427613366,0.05760476390638382,15,17,drafting_superspeedway,29,0,21.022095954365703,15,10,drafting_superspeedway,260,0.024058265558384292,0.020461324316342414,5547,33,8,25,4,,6.255149045179916,5.319944322249028,26,-2,16,27.95776220630704,45.95776220630704,36,25,,69.05,69.05,nascar_components,5,17,9
2025,2,michael_mcdowell,cup_2025_r02,5547,Ambetter Health 400,atlanta_motor_speedway,Atlanta Motor Speedway,drafting_superspeedway,cluster_1,Michael McDowell,71,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,39,24,1.1417676212988732,16.319432780602565,16,drafting_superspeedway,253,2026-07-21 10:22:52,13,0,0,0.25146805316916654,15.819512072414062,18,drafting_superspeedway,0.01602658023752769,0.0488982239260892,17,19,drafting_superspeedway,24,0,19.64854859956825,19,16,drafting_superspeedway,260,0.02072651574101267,0.021804047988847705,5547,24,13,0,10,,5.3888940926632936,5.669052477100403,25,-2,6,26.898297137861004,34.89829713786101,30,11,,45.5,45.5,nascar_components,8,20,18
2025,2,daniel_suarez,cup_2025_r02,5547,Ambetter Health 400,atlanta_motor_speedway,Atlanta Motor Speedway,drafting_superspeedway,cluster_1,Daniel Suarez,99,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,39,29,1.3530615316857355,22.334733344868596,25,drafting_superspeedway,253,2026-07-21 10:22:52,33,0,0,0.24967352792352823,15.924581261810063,19,drafting_superspeedway,0.01783141726722265,0.0692502563334429,13,14,drafting_superspeedway,4,0,19.973022442362257,18,32,drafting_superspeedway,260,0.012948461481590076,0.020211590572241048,5547,29,33,0,2,,3.36659998521342,5.255013548782673,24,6,10,33.20640609325556,37.20640609325555,8,-4,,4.9,4.9,nascar_components,32,14,16
2025,2,ricky_stenhouse_jr,cup_2025_r02,5547,Ambetter Health 400,atlanta_motor_speedway,Atlanta Motor Speedway,drafting_superspeedway,cluster_1,Ricky Stenhouse Jr.,47,hyak_motorsports,Hyak Motorsports,chevrolet,Chevrolet,39,34,1.922830334892492,28.141623331466207,35,drafting_superspeedway,253,2026-07-21 10:22:52,5,0,0,0.2361692581929333,16.73796562456887,20,drafting_superspeedway,0.02926143991063392,0.04472752842675906,9,23,drafting_superspeedway,35,0,19.06767173425784,22,6,drafting_superspeedway,260,0.011849541417026162,0.021363961695717526,5547,34,5,0,13,,3.0808807684268023,5.554630040886557,23,15,14,41.26980371050565,40.26980371050565,39,29,,73.85,73.85,nascar_components,2,10,12
2025,2,aj_allmendinger,cup_2025_r02,5547,Ambetter Health 400,atlanta_motor_speedway,Atlanta Motor Speedway,drafting_superspeedway,cluster_1,A.J. Allmendinger,16,kaulig_racing,Kaulig Racing,chevrolet,Chevrolet,39,12,0.7069147186557474,21.476838407966017,23,drafting_superspeedway,253,2026-07-21 10:22:52,14,0,0,0.22912831837770364,17.178398753259856,21,drafting_superspeedway,0.0095630682672276,0.06080342022929969,25,16,drafting_superspeedway,24,0,9.33615932675853,37,17,drafting_superspeedway,260,0.014710988564113238,0.02588712640185224,5547,12,14,0,10,,3.824857026669442,6.730652864481582,21,2,-9,26.985008045684076,15.985008045684072,29,-2,,31.5,31.5,nascar_components,15,19,23
2025,2,ryan_preece,cup_2025_r02,5547,Ambetter Health 400,atlanta_motor_speedway,Atlanta Motor Speedway,drafting_superspeedway,cluster_1,Ryan Preece,60,rfk_racing,RFK Racing,ford,Ford,39,11,0.6461468130299882,21.133530424119364,21,drafting_superspeedway,253,2026-07-21 10:22:52,18,0,0,0.22666523048491027,17.335193516524445,22,drafting_superspeedway,0.01008076784341154,0.03968081012900053,24,25,drafting_superspeedway,19,0,19.24436406489548,20,23,drafting_superspeedway,260,0.010377116435529715,0.020214508242126873,5547,11,18,0,3,,2.698050273237726,5.255772142952987,20,-1,-11,22.039610032638276,12.039610032638276,25,-7,,19.35,19.35,nascar_components,23,23,25
2025,2,austin_dillon,cup_2025_r02,5547,Ambetter Health 400,atlanta_motor_speedway,Atlanta Motor Speedway,drafting_superspeedway,cluster_1,Austin Dillon,3,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,39,15,0.9516588523228516,15.436166889295516,13,drafting_superspeedway,253,2026-07-21 10:22:52,16,0,0,0.22475419348962092,17.457831203097104,23,drafting_superspeedway,0.01192129461592061,0.0238899821197218,22,29,drafting_superspeedway,21,0,18.927457454531496,23,20,drafting_superspeedway,260,0.007801306006558586,0.015568087366921087,5547,15,16,0,6,,2.0283395617052324,4.047702715399483,19,-10,-8,11.328551112356076,13.328551112356076,27,-1,,28.7,28.7,nascar_components,18,31,24
2025,2,ty_gibbs,cup_2025_r02,5547,Ambetter Health 400,atlanta_motor_speedway,Atlanta Motor Speedway,drafting_superspeedway,cluster_1,Ty Gibbs,54,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,39,36,2.019278478683853,17.035989288694406,17,drafting_superspeedway,253,2026-07-21 10:22:52,32,0,0,0.223702843446827,17.5256694358097,24,drafting_superspeedway,0.00796152778077797,0.04566271629129598,27,21,drafting_superspeedway,5,0,19.181404648166357,21,31,drafting_superspeedway,260,0.01021001978396767,0.018486884294563917,5547,36,32,0,5,,2.654605143831594,4.806589916586619,18,-7,12,13.826616748421877,32.82661674842188,9,4,,15.25,15.25,nascar_components,25,29,19
2025,2,noah_gragson,cup_2025_r02,5547,Ambetter Health 400,atlanta_motor_speedway,Atlanta Motor Speedway,drafting_superspeedway,cluster_1,Noah Gragson,4,front_row_motorsports,Front Row Motorsports,ford,Ford,39,10,0.7163922819184798,21.15036536458018,22,drafting_superspeedway,253,2026-07-21 10:22:52,34,0,0,0.22174019303372025,17.653015380596766,25,drafting_superspeedway,0.0077393746874339,0.04826040148267677,29,20,drafting_superspeedway,4,0,18.547493708348014,24,33,drafting_superspeedway,260,0.011559650609204516,0.020436787056594664,5547,10,34,0,2,,3.005509158393174,5.313564634714613,17,-3,-15,17.14248137521987,5.1424813752198695,7,-24,,-16.1,-16.1,nascar_components,38,27,35
