season,round,race_id,race_date,race_name,track_name,driver_id,driver_id_api,driver_name,car_number_api,manufacturer_api,sponsor,owner_name_api,owner_id_api,qualifying_order_api,qualifying_position_api,qualifying_speed_api,start_position_api,finish_position_api,laps_completed_api,points_api,playoff_points_api,stage_points_api_total,stage1_position_api,stage2_position_api,stage3_position_api,stages_with_points,practice_best_speed,practice_median_speed,practice_total_laps,practice_sessions,qualifying_best_position,qualifying_best_speed,qualifying_best_lap_time,qualifying_attempts,timed_laps,fastest_lap_time,fastest_lap_speed,median_lap_speed,average_running_position,median_running_position,pit_stop_count,median_pit_stop_duration,fastest_pit_stop_duration,pit_position_differential,track_type,restrictor_plate,scheduled_distance,actual_distance,scheduled_laps,actual_laps,stage_1_laps,stage_2_laps,stage_3_laps,number_of_cars_in_field,number_of_lead_changes,number_of_leaders,number_of_cautions,number_of_caution_laps,average_speed,total_race_time,margin_of_victory,playoff_round,has_qualifying,start_to_finish_delta_api,passing_differential_api,caution_lap_rate
2024,22,5416,2024-07-21,Brickyard 400 Presented by PPG,Indianapolis Motor Speedway,chris_buescher,3989,Chris Buescher,17,Ford,Castrol Edge,RFK Racing,1513,16,23,180.025,23,22,167,15,0,,,,,,180.556,180.556,34,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,417.5,160,167,50,50,67,39,18,13,10,34,119.77,3:29:09,Caution,0,,1,1,0.20359281437125748
2024,22,5416,2024-07-21,Brickyard 400 Presented by PPG,Indianapolis Motor Speedway,ty_gibbs,4368,Ty Gibbs,54,Toyota,Monster Energy,Joe Gibbs Racing,3175,34,6,180.043,6,23,167,17,0,3,8,,,1,178.165,178.165,31,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,417.5,160,167,50,50,67,39,18,13,10,34,119.77,3:29:09,Caution,0,,-17,-17,0.20359281437125748
2024,22,5416,2024-07-21,Brickyard 400 Presented by PPG,Indianapolis Motor Speedway,chase_briscoe,4228,Chase Briscoe,14,Ford,HighPoint.com,Stewart-Haas Racing,2370,13,20,179.734,20,24,167,14,0,1,,10,,1,177.117,177.117,24,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,417.5,160,167,50,50,67,39,18,13,10,34,119.77,3:29:09,Caution,0,,-4,-4,0.20359281437125748
2024,22,5416,2024-07-21,Brickyard 400 Presented by PPG,Indianapolis Motor Speedway,kyle_busch,454,Kyle Busch,8,Chevrolet,Cheddar's Patriotic,Richard Childress Racing,2983,8,34,178.338,34,25,166,12,0,,,,,,179.824,179.824,29,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,417.5,160,167,50,50,67,39,18,13,10,34,119.77,3:29:09,Caution,0,,9,9,0.20359281437125748
2024,22,5416,2024-07-21,Brickyard 400 Presented by PPG,Indianapolis Motor Speedway,ryan_preece,4070,Ryan Preece,41,Ford,HaasTooling.com,Stewart-Haas Racing,2767,27,31,178.713,31,26,165,11,0,,,,,,177.669,177.669,24,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,417.5,160,167,50,50,67,39,18,13,10,34,119.77,3:29:09,Caution,0,,5,5,0.20359281437125748
2024,22,5416,2024-07-21,Brickyard 400 Presented by PPG,Indianapolis Motor Speedway,martin_truex_jr,3368,Martin Truex Jr.,19,Toyota,Auto-Owners Insurance,Joe Gibbs Racing,2810,17,14,180.076,14,27,165,13,0,3,,8,,1,179.294,179.294,30,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,417.5,160,167,50,50,67,39,18,13,10,34,119.77,3:29:09,Caution,0,,-13,-13,0.20359281437125748
2024,22,5416,2024-07-21,Brickyard 400 Presented by PPG,Indianapolis Motor Speedway,erik_jones,4059,Erik Jones,43,Toyota,Dollar Tree,Legacy Motor Club,1690,29,29,178.816,29,28,165,9,0,,,,,,178.934,178.934,19,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,417.5,160,167,50,50,67,39,18,13,10,34,119.77,3:29:09,Caution,0,,1,1,0.20359281437125748
2024,22,5416,2024-07-21,Brickyard 400 Presented by PPG,Indianapolis Motor Speedway,john_hunter_nemechek,4092,John Hunter Nemechek,42,Toyota,Pye Barker Fire & Safety,Legacy Motor Club,3130,28,10,178.462,10,29,161,14,0,6,,5,,1,,,,,,,,,,,,,,,,,,,superspeedway,FALSE,400,417.5,160,167,50,50,67,39,18,13,10,34,119.77,3:29:09,Caution,0,,-19,-19,0.20359281437125748
2024,22,5416,2024-07-21,Brickyard 400 Presented by PPG,Indianapolis Motor Speedway,daniel_hemric,4093,Daniel Hemric,31,Chevrolet,Cirkul,Kaulig Racing,3129,23,32,178.366,32,30,161,7,0,,,,,,178.437,178.437,24,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,417.5,160,167,50,50,67,39,18,13,10,34,119.77,3:29:09,Caution,0,,2,2,0.20359281437125748
2024,22,5416,2024-07-21,Brickyard 400 Presented by PPG,Indianapolis Motor Speedway,alex_bowman,4045,Alex Bowman,48,Chevrolet,Ally,Hendrick Motorsports,1707,32,13,180.777,13,31,161,10,0,4,7,,,1,180.93,180.93,31,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,417.5,160,167,50,50,67,39,18,13,10,34,119.77,3:29:09,Caution,0,,-18,-18,0.20359281437125748
2024,22,5416,2024-07-21,Brickyard 400 Presented by PPG,Indianapolis Motor Speedway,denny_hamlin,1361,Denny Hamlin,11,Toyota,SportClips Haircuts,Joe Gibbs Racing,1447,11,2,181.492,2,32,161,23,1,18,1,3,,2,181.561,181.561,27,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,417.5,160,167,50,50,67,39,18,13,10,34,119.77,3:29:09,Caution,0,,-30,-30,0.20359281437125748
2024,22,5416,2024-07-21,Brickyard 400 Presented by PPG,Indianapolis Motor Speedway,jimmie_johnson,1717,Jimmie Johnson,84,Toyota,Carvana,Legacy Motor Club,3179,38,33,178.444,33,33,110,4,0,,,,,,179.29,179.29,31,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,417.5,160,167,50,50,67,39,18,13,10,34,119.77,3:29:09,Caution,0,,0,0,0.20359281437125748
2024,22,5416,2024-07-21,Brickyard 400 Presented by PPG,Indianapolis Motor Speedway,joey_logano,3859,Joey Logano,22,Ford,Shell Pennzoil,Team Penske,2593,20,12,180.27,12,34,109,3,0,,,,,,179.261,179.261,22,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,417.5,160,167,50,50,67,39,18,13,10,34,119.77,3:29:09,Caution,0,,-22,-22,0.20359281437125748
2024,22,5416,2024-07-21,Brickyard 400 Presented by PPG,Indianapolis Motor Speedway,josh_berry,4123,Josh Berry,4,Ford,Panini / Caitlin Clark,Stewart-Haas Racing,2766,4,37,176.578,37,35,104,2,0,,,,,,180,180,26,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,417.5,160,167,50,50,67,39,18,13,10,34,119.77,3:29:09,Caution,0,,2,2,0.20359281437125748
2024,22,5416,2024-07-21,Brickyard 400 Presented by PPG,Indianapolis Motor Speedway,harrison_burton,4217,Harrison Burton,21,Ford,DRAIVER,Wood Brothers Racing,1560,19,16,179.946,16,36,74,1,0,,,,,,179.122,179.122,26,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,417.5,160,167,50,50,67,39,18,13,10,34,119.77,3:29:09,Caution,0,,-20,-20,0.20359281437125748
2024,22,5416,2024-07-21,Brickyard 400 Presented by PPG,Indianapolis Motor Speedway,aj_allmendinger,3774,AJ Allmendinger,16,Chevrolet,Campers Inn RV,Kaulig Racing,3049,15,15,180.643,15,37,74,0,0,,,,,,179.186,179.186,27,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,417.5,160,167,50,50,67,39,18,13,10,34,119.77,3:29:09,Caution,0,,-22,-22,0.20359281437125748
2024,22,5416,2024-07-21,Brickyard 400 Presented by PPG,Indianapolis Motor Speedway,william_byron,4184,William Byron,24,Chevrolet,Valvoline,Hendrick Motorsports,1581,22,4,180.155,4,38,73,8,0,7,4,,,1,180.527,180.527,30,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,417.5,160,167,50,50,67,39,18,13,10,34,119.77,3:29:09,Caution,0,,-34,-34,0.20359281437125748
2024,22,5416,2024-07-21,Brickyard 400 Presented by PPG,Indianapolis Motor Speedway,bj_mcleod,3973,BJ McLeod,66,Ford,Coble Enterprises,Power Source,2256,35,39,169.773,39,39,15,0,0,,,,,,0,0,0,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,417.5,160,167,50,50,67,39,18,13,10,34,119.77,3:29:09,Caution,0,,0,0,0.20359281437125748
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,austin_dillon,3873,Austin Dillon,3,Chevrolet,Bass Pro Shops,Richard Childress Racing,2765,3,6,117.77,6,1,408,50,5,10,7,5,,2,118.953,118.953,69,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,5,5,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,denny_hamlin,1361,Denny Hamlin,11,Toyota, FedEx Rewards ,Joe Gibbs Racing,1447,11,1,118.162,1,2,408,52,0,17,2,3,,2,117.986,117.986,86,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,-1,-1,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,tyler_reddick,4065,Tyler Reddick,45,Toyota,Mobil 1,23XI Racing,3131,29,10,117.488,10,3,408,40,0,6,9,7,,2,116.913,116.913,74,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,7,7,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,bubba_wallace,4025,Bubba Wallace,23,Toyota,Leidos,23XI Racing,3078,21,8,117.591,8,4,408,42,0,9,5,8,,2,118.859,118.859,80,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,4,4,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,ross_chastain,4001,Ross Chastain,1,Chevrolet,Jockey Infinite Cool Underwear,Trackhouse Racing,3126,1,22,116.929,22,5,408,32,0,,,,,,117.739,117.739,80,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,17,17,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,christopher_bell,4153,Christopher Bell,20,Toyota,DEWALT Carpentry Solutions,Joe Gibbs Racing,1550,18,5,117.57,5,6,408,50,1,19,1,2,,2,118.76,118.76,86,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,-1,-1,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,kyle_larson,4030,Kyle Larson,5,Chevrolet,HendrickCars.com,Hendrick Motorsports,1717,5,15,119.016,15,7,408,30,0,,,,,,116.114,116.114,76,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,8,8,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,carson_hocevar,4326,Carson Hocevar,77,Chevrolet,Delaware Life,Spire Motorsports,3000,36,19,118.723,19,8,408,31,0,2,,9,,1,118.53,118.53,73,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,11,11,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,chase_elliott,4062,Chase Elliott,9,Chevrolet,Coca-Cola,Hendrick Motorsports,2952,9,4,118.105,4,9,408,34,0,6,6,10,,2,114.864,114.864,65,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,-5,-5,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,daniel_suarez,4113,Daniel Suarez,99,Chevrolet,Choice Privileges,Trackhouse Racing,3081,37,21,118.718,21,10,408,37,1,10,,1,,1,118.203,118.203,86,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,11,11,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,ryan_blaney,4023,Ryan Blaney,12,Ford,BodyArmor Sport Water,Team Penske,1460,12,11,119.095,11,11,408,26,0,,,,,,116.555,116.555,81,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,0,0,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,kyle_busch,454,Kyle Busch,8,Chevrolet,Cheddar's Patriotic,Richard Childress Racing,2983,8,12,118.069,12,12,408,25,0,,,,,,116.949,116.949,67,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,0,0,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,william_byron,4184,William Byron,24,Chevrolet,Valvoline,Hendrick Motorsports,1581,22,13,119.09,13,13,408,24,0,,,,,,115.335,115.335,76,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,0,0,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,josh_berry,4123,Josh Berry,4,Ford,P&G Supports Our Military,Stewart-Haas Racing,2766,4,3,117.601,3,14,408,24,0,1,10,,,1,116.019,116.019,37,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,-11,-11,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,michael_mcdowell,3832,Michael McDowell,34,Ford,Love's Travel Stops,Front Row Motorsports,1648,24,28,115.731,28,15,408,27,0,5,,6,,1,118.229,118.229,83,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,13,13,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,brad_keselowski,1816,Brad Keselowski,6,Ford,BuildSubmarines.com,RFK Racing,2803,6,29,117.976,29,16,408,21,0,,,,,,116.51,116.51,95,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,13,13,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,todd_gilliland,4231,Todd Gilliland,38,Ford,The Pete Store,Front Row Motorsports,2485,25,23,118.582,23,17,408,20,0,,,,,,117.233,117.233,87,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,6,6,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,chris_buescher,3989,Chris Buescher,17,Ford,Fastenal,RFK Racing,1513,16,7,117.463,7,18,408,22,0,3,8,,,1,118.457,118.457,79,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,-11,-11,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,joey_logano,3859,Joey Logano,22,Ford,Shell Pennzoil,Team Penske,2593,20,9,117.096,9,19,408,32,0,14,4,4,,2,117.086,117.086,87,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,-10,-10,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,noah_gragson,4224,Noah Gragson,10,Ford,Overstock.com,Stewart-Haas Racing,2686,10,16,117.837,16,20,407,17,0,,,,,,116.792,116.792,80,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,-4,-4,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,chase_briscoe,4228,Chase Briscoe,14,Ford,Rinnai,Stewart-Haas Racing,2370,13,25,118.385,25,21,407,16,0,,,,,,117.981,117.981,90,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,4,4,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,ty_gibbs,4368,Ty Gibbs,54,Toyota,He Gets Us,Joe Gibbs Racing,3175,33,14,117.925,14,22,407,15,0,,,,,,118.043,118.043,85,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,-8,-8,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,zane_smith,4272,Zane Smith,71,Chevrolet,Focused Health,Spire Motorsports,3213,35,20,117.447,20,23,407,14,0,,,,,,118.702,118.702,74,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,-3,-3,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,austin_cindric,4180,Austin Cindric,2,Ford,Menards \ Libman,Team Penske,1547,2,18,117.801,18,24,407,13,0,,,,,,116.224,116.224,77,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,-6,-6,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,ryan_preece,4070,Ryan Preece,41,Ford,Mohawk Northeast,Stewart-Haas Racing,2767,26,26,116.6,26,25,407,12,0,,,,,,115.766,115.766,65,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,1,1,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,ty_dillon,4013,Ty Dillon,16,Chevrolet,Chevy Accessories,Kaulig Racing,3049,15,30,115.716,30,26,407,0,0,,,,,,116.304,116.304,59,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,4,4,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,justin_haley,4172,Justin Haley,51,Ford,Pinnacle Home Improvement,Rick Ware Racing,1430,32,36,115.207,36,27,406,10,0,,,,,,117.77,117.77,49,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,9,9,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,alex_bowman,4045,Alex Bowman,48,Chevrolet,Ally,Hendrick Motorsports,1707,31,17,118.796,17,28,406,9,0,,,,,,116.46,116.46,77,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,-11,-11,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,erik_jones,4059,Erik Jones,43,Toyota,Family Dollar,Legacy Motor Club,1690,28,27,118.214,27,29,406,8,0,,,,,,117.657,117.657,53,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,-2,-2,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,daniel_hemric,4093,Daniel Hemric,31,Chevrolet,Cirkul,Kaulig Racing,3129,23,32,115.577,32,30,406,7,0,,,,,,116.419,116.419,60,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,2,2,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,john_hunter_nemechek,4092,John Hunter Nemechek,42,Toyota,Pye Barker Fire & Safety,Legacy Motor Club,3130,27,35,117.402,35,31,405,6,0,,,,,,,,,,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,4,4,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,harrison_burton,4217,Harrison Burton,21,Ford,DEX Imaging ,Wood Brothers Racing,1560,19,31,117.596,31,32,405,5,0,,,,,,116.304,116.304,79,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,-1,-1,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,riley_herbst,4269,Riley Herbst,15,Ford,Monster Energy Zero Sugar,Rick Ware Racing,3106,14,34,115.281,34,33,405,0,0,,,,,,117.076,117.076,69,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,1,1,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,corey_lajoie,4096,Corey LaJoie,7,Chevrolet,Advisor Advantage/Clear Spring,Spire Motorsports,3077,7,24,116.893,24,34,404,3,0,,,,,,117.888,117.888,63,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,-10,-10,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,parker_retzlaff,4419,Parker Retzlaff,66,Ford,XInsurance,Power Source,2256,34,37,116.435,37,35,402,0,0,,,,,,109.72,109.72,36,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,2,2,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,ricky_stenhouse_jr,3888,Ricky Stenhouse Jr.,47,Chevrolet,Kroger/General Mills Box Tops,JTG Daugherty Racing,2377,30,33,117.524,33,36,397,1,0,,,,,,116.726,116.726,91,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,-3,-3,0.06372549019607843
2024,23,5414,2024-08-11,Cook Out 400,Richmond Raceway,martin_truex_jr,3368,Martin Truex Jr.,19,Toyota,Bass Pro Shops,Joe Gibbs Racing,2810,17,2,117.822,2,37,250,9,0,8,3,,,1,118.707,118.707,83,1,,,,,,,,,,,,,,,short track,FALSE,300,306,400,408,70,160,178,37,26,9,4,26,100.155,3:03:19,Caution,0,,-35,-35,0.06372549019607843
2024,24,5415,2024-08-18,FireKeepers Casino 400,Michigan International Speedway,tyler_reddick,4065,Tyler Reddick,45,Toyota,McDonald's,23XI Racing,3131,29,2,0,2,1,206,40,5,,,,,,190.845,190.845,16,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,412,200,206,45,75,86,36,26,16,7,41,135.675,3:02:12,.168,0,,1,1,0.19902912621359223
2024,24,5415,2024-08-18,FireKeepers Casino 400,Michigan International Speedway,william_byron,4184,William Byron,24,Chevrolet,RaptorTough.com,Hendrick Motorsports,1581,22,9,0,9,2,206,50,0,15,3,4,,2,192.118,192.118,18,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,412,200,206,45,75,86,36,26,16,7,41,135.675,3:02:12,.168,0,,7,7,0.19902912621359223
2024,24,5415,2024-08-18,FireKeepers Casino 400,Michigan International Speedway,ty_gibbs,4368,Ty Gibbs,54,Toyota,Monster Energy,Joe Gibbs Racing,3175,33,19,0,19,3,206,42,0,8,,3,,1,191.073,191.073,13,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,412,200,206,45,75,86,36,26,16,7,41,135.675,3:02:12,.168,0,,16,16,0.19902912621359223
2024,24,5415,2024-08-18,FireKeepers Casino 400,Michigan International Speedway,kyle_busch,454,Kyle Busch,8,Chevrolet,Lucas Oil,Richard Childress Racing,2983,8,13,0,13,4,206,48,1,15,6,1,,2,190.552,190.552,8,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,412,200,206,45,75,86,36,26,16,7,41,135.675,3:02:12,.168,0,,9,9,0.19902912621359223
2024,24,5415,2024-08-18,FireKeepers Casino 400,Michigan International Speedway,brad_keselowski,1816,Brad Keselowski,6,Ford,Castrol Edge,RFK Racing,2803,6,15,0,15,5,206,41,0,9,7,6,,2,191.174,191.174,12,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,412,200,206,45,75,86,36,26,16,7,41,135.675,3:02:12,.168,0,,10,10,0.19902912621359223
2024,24,5415,2024-08-18,FireKeepers Casino 400,Michigan International Speedway,chris_buescher,3989,Chris Buescher,17,Ford,Fifth Third Bank,RFK Racing,1513,16,18,0,18,6,206,37,0,6,5,,,1,191.469,191.469,18,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,412,200,206,45,75,86,36,26,16,7,41,135.675,3:02:12,.168,0,,12,12,0.19902912621359223
2024,24,5415,2024-08-18,FireKeepers Casino 400,Michigan International Speedway,zane_smith,4272,Zane Smith,71,Chevrolet,Focused Health,Spire Motorsports,3213,34,27,0,27,7,206,30,0,,,,,,190.315,190.315,16,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,412,200,206,45,75,86,36,26,16,7,41,135.675,3:02:12,.168,0,,20,20,0.19902912621359223
2024,24,5415,2024-08-18,FireKeepers Casino 400,Michigan International Speedway,daniel_suarez,4113,Daniel Suarez,99,Chevrolet,Jockey Infinite Cool Underwear,Trackhouse Racing,3081,36,12,0,12,8,206,29,0,,,,,,190.139,190.139,12,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,412,200,206,45,75,86,36,26,16,7,41,135.675,3:02:12,.168,0,,4,4,0.19902912621359223
2024,24,5415,2024-08-18,FireKeepers Casino 400,Michigan International Speedway,denny_hamlin,1361,Denny Hamlin,11,Toyota,Yahoo!,Joe Gibbs Racing,1447,11,1,0,1,9,206,28,0,,,,,,190.451,190.451,5,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,412,200,206,45,75,86,36,26,16,7,41,135.675,3:02:12,.168,0,,-8,-8,0.19902912621359223
2024,24,5415,2024-08-18,FireKeepers Casino 400,Michigan International Speedway,carson_hocevar,4326,Carson Hocevar,77,Chevrolet,Premier Security/Zeigler.com,Spire Motorsports,3000,35,11,0,11,10,206,27,0,,,,,,191.55,191.55,14,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,412,200,206,45,75,86,36,26,16,7,41,135.675,3:02:12,.168,0,,1,1,0.19902912621359223
2024,24,5415,2024-08-18,FireKeepers Casino 400,Michigan International Speedway,ryan_preece,4070,Ryan Preece,41,Ford,United Rentals,Stewart-Haas Racing,2767,26,26,0,26,11,206,26,0,,,,,,189.848,189.848,11,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,412,200,206,45,75,86,36,26,16,7,41,135.675,3:02:12,.168,0,,15,15,0.19902912621359223
2024,24,5415,2024-08-18,FireKeepers Casino 400,Michigan International Speedway,noah_gragson,4224,Noah Gragson,10,Ford,Overstock.com,Stewart-Haas Racing,2686,10,25,0,25,12,206,25,0,,,,,,190.905,190.905,14,1,,,,,,,,,,,,,,,superspeedway,FALSE,400,412,200,206,45,75,86,36,26,16,7,41,135.675,3:02:12,.168,0,,13,13,0.19902912621359223
