season,round,driver_id,event_id,race_id,race_name,track_id,track_name,track_primary_family,track_cluster_id,driver_name,car_number,owner_id,owner_name,manufacturer_id,manufacturer,field_size,target_qualifying_position,target_qualifying_speed_deficit_pct,predicted_qualifying_position,predicted_qualifying_rank,qualifying_route,target_finish_position,target_win,target_top3,predicted_finish_score,predicted_finish_position,predicted_finish_rank,finish_route,win_probability,top3_probability,win_probability_rank,top3_probability_rank,probability_route,target_points,target_stage_points,predicted_points,predicted_points_rank,actual_points_rank,points_route
2026,15,ty_gibbs,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Ty Gibbs,54,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,37,4,0.1409410763798015,12.034476566402333,5,conventional_speedway,25,0,0,0.3921688934670128,9.12518360694868,5,conventional_speedway,0.02751911440407358,0.2559824230384825,9,3,conventional_speedway,21,2,30.16541167576549,5,18,conventional_speedway
2026,15,christopher_bell,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Christopher Bell,20,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,37,8,0.2757319966994073,13.103695546031354,10,conventional_speedway,31,0,0,0.36287754133195865,10.151158508081547,6,conventional_speedway,0.03243103320269277,0.1668312007147751,8,8,conventional_speedway,11,6,28.392258089689147,9,26,conventional_speedway
2026,15,chase_elliott,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Chase Elliott,9,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,37,6,0.1542664145102619,13.435766562978792,11,conventional_speedway,32,0,0,0.3589866438918274,10.295854231139302,7,conventional_speedway,0.03740332266259762,0.14446403610291914,7,9,conventional_speedway,22,5,29.666924162353723,6,16,conventional_speedway
2026,15,william_byron,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,William Byron,24,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,37,9,0.3700343896226264,12.343597592907988,7,conventional_speedway,18,0,0,0.348441851107827,10.698450358457263,8,conventional_speedway,0.05991754578272353,0.22276099570085023,5,6,conventional_speedway,25,5,28.612430792497733,7,13,conventional_speedway
2026,15,chase_briscoe,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Chase Briscoe,19,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,37,5,0.14914128446009156,12.1456398493838,6,conventional_speedway,10,0,0,0.3387759885800653,11.081303429257032,9,conventional_speedway,0.01896684614747208,0.08494750164741324,11,13,conventional_speedway,27,0,27.592448443712108,10,10,conventional_speedway
2026,15,carson_hocevar,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Carson Hocevar,77,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,37,2,0.04868873547666214,13.034684262793933,9,conventional_speedway,5,0,0,0.3365859751472735,11.169933671525492,10,conventional_speedway,0.02680644411485023,0.14094082231363397,10,10,conventional_speedway,45,10,28.52336700377758,8,2,conventional_speedway
2026,15,brad_keselowski,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Brad Keselowski,6,rfk_racing,RFK Racing,ford,Ford,37,26,1.5344639370224018,16.58148810592313,16,conventional_speedway,34,0,0,0.3179621502597079,11.952870307414182,11,conventional_speedway,0.01064373438244969,0.1104389695466862,15,11,conventional_speedway,3,0,23.77325558873055,11,33,conventional_speedway
2026,15,chris_buescher,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Chris Buescher,17,rfk_racing,RFK Racing,ford,Ford,37,14,0.7667194555061737,12.751043047696374,8,conventional_speedway,9,0,0,0.29921656638609506,12.796351856349704,12,conventional_speedway,0.00603347914998858,0.08096138419754922,18,15,conventional_speedway,31,8,22.904849986338213,12,8,conventional_speedway
2026,15,bubba_wallace,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Bubba Wallace,23,23xi_racing,23XI Racing,toyota,Toyota,37,13,0.6247533531163323,16.421791940348896,14,conventional_speedway,3,0,1,0.2932118823976938,13.07893177935794,13,conventional_speedway,0.00732940736404932,0.08555030673272818,17,12,conventional_speedway,40,5,22.886658754933812,13,5,conventional_speedway
2026,15,joey_logano,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Joey Logano,22,team_penske,Team Penske,ford,Ford,37,18,0.955836754357632,16.093550242894683,12,conventional_speedway,7,0,0,0.2898996217981805,13.237468188153262,14,conventional_speedway,0.03984153725712838,0.07644351497966435,6,16,conventional_speedway,32,9,22.63201136408161,14,7,conventional_speedway
2026,15,erik_jones,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Erik Jones,43,legacy_motor_club,Legacy Motor Club,toyota,Toyota,37,10,0.5099504399924026,21.08958475506824,23,conventional_speedway,2,0,1,0.2707415977854192,14.192877734116523,15,conventional_speedway,0.00451876806337291,0.08097661856108025,20,14,conventional_speedway,44,2,21.052228692998813,16,4,conventional_speedway
2026,15,daniel_suarez,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Daniel Suarez,7,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,37,11,0.5929775468052412,16.10833399273668,13,conventional_speedway,6,0,0,0.26237800382557797,14.631307239562684,16,conventional_speedway,0.01431710715332042,0.02955336400125478,14,19,conventional_speedway,40,13,22.284274086851056,15,6,conventional_speedway
2026,15,alex_bowman,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Alex Bowman,48,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,37,29,1.7574070942050166,19.14504315318771,19,conventional_speedway,19,0,0,0.24126640220023,15.799192549671124,17,conventional_speedway,0.00860339694896373,0.03724650306571814,16,18,conventional_speedway,18,0,19.140493823132253,20,21,conventional_speedway
2026,15,austin_cindric,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Austin Cindric,2,team_penske,Team Penske,ford,Ford,37,31,2.0336516039094437,16.717470958351946,17,conventional_speedway,11,0,0,0.2287261056217535,16.53658573482609,18,conventional_speedway,0.01622434620792318,0.02258037446702093,12,21,conventional_speedway,26,0,20.315158598352426,17,11,conventional_speedway
2026,15,ryan_preece,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Ryan Preece,60,rfk_racing,RFK Racing,ford,Ford,37,27,1.7312689309491156,19.348567350803712,20,conventional_speedway,28,0,0,0.22690212618138164,16.646668826288554,19,conventional_speedway,8.591561087569644e-4,0.1770208092395188,28,7,conventional_speedway,9,0,19.894409421648263,18,30,conventional_speedway
2026,15,michael_mcdowell,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Michael McDowell,71,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,37,20,1.008625593874439,18.748942470872855,18,conventional_speedway,26,0,0,0.20942792312163233,17.739149710910652,20,conventional_speedway,0.00417658814947059,0.00921610157902226,21,25,conventional_speedway,11,0,17.156324640018823,22,27,conventional_speedway
2026,15,shane_van_gisbergen,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Shane van Gisbergen,97,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,37,30,1.7599696592301015,16.48180317267934,15,conventional_speedway,30,0,0,0.20935475287665323,17.743871845865783,21,conventional_speedway,0.01564842505639473,0.01782609347021199,13,23,conventional_speedway,7,0,19.632555261721023,19,32,conventional_speedway
2026,15,zane_smith,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Zane Smith,38,front_row_motorsports,Front Row Motorsports,ford,Ford,37,16,0.8384712762086316,20.227797196334517,22,conventional_speedway,33,0,0,0.2066319043034724,17.92049095966406,22,conventional_speedway,0.00327824443147734,0.06467180794278811,22,17,conventional_speedway,10,16,17.425593213642436,21,28,conventional_speedway
2026,15,austin_dillon,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Austin Dillon,3,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,37,21,1.008625593874439,21.426664258514982,24,conventional_speedway,36,0,0,0.19868828118321064,18.445868539164938,23,conventional_speedway,0.00554875934948673,0.02539197065194897,19,20,conventional_speedway,1,0,16.249768653385797,24,34,conventional_speedway
2026,15,ross_chastain,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Ross Chastain,1,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,37,32,2.0936156254964864,19.642570546466075,21,conventional_speedway,16,0,0,0.19358299246033975,18.791626009802982,24,conventional_speedway,0.00143418068893535,0.0200925358886819,24,22,conventional_speedway,21,0,16.912963379585147,23,19,conventional_speedway
2026,15,riley_herbst,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Riley Herbst,35,23xi_racing,23XI Racing,toyota,Toyota,37,12,0.6088654499607867,24.542914725444767,29,conventional_speedway,13,0,0,0.18422047423757903,19.44263455645875,25,conventional_speedway,4.944860737730313e-4,0.00380129269016551,31,30,conventional_speedway,26,9,15.92320462375824,25,12,conventional_speedway
2026,15,john_hunter_nemechek,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,John Hunter Nemechek,42,legacy_motor_club,Legacy Motor Club,toyota,Toyota,37,17,0.9107356099160948,24.400396523429848,28,conventional_speedway,14,0,0,0.18168086741044817,19.623078556910578,26,conventional_speedway,4.683464637699564e-4,0.00386738147291407,33,29,conventional_speedway,23,0,15.784428313150675,26,15,conventional_speedway
2026,15,josh_berry,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Josh Berry,21,wood_brothers_racing,Wood Brothers Racing,ford,Ford,37,37,,23.640440465571196,26,conventional_speedway,15,0,0,0.17369268549749545,20.20164528645866,27,conventional_speedway,0.00121725501421987,0.00368310466652259,26,31,conventional_speedway,22,0,13.337359668539154,32,17,conventional_speedway
2026,15,ricky_stenhouse_jr,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Ricky Stenhouse Jr.,47,hyak_motorsports,Hyak Motorsports,chevrolet,Chevrolet,37,23,1.1813424765653318,23.649150572911015,27,conventional_speedway,29,0,0,0.16988129452179607,20.483676772756667,28,conventional_speedway,0.00127001652037504,0.00499412176874063,25,28,conventional_speedway,8,0,15.419891208061369,27,31,conventional_speedway
2026,15,aj_allmendinger,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,A.J. Allmendinger,16,kaulig_racing,Kaulig Racing,chevrolet,Chevrolet,37,25,1.4847501755356998,22.532973046795256,25,conventional_speedway,17,0,0,0.16396804249429797,20.929052755877553,29,conventional_speedway,7.894338114243564e-4,0.01135083721943601,29,24,conventional_speedway,20,0,15.391947541671138,28,20,conventional_speedway
2026,15,noah_gragson,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Noah Gragson,4,front_row_motorsports,Front Row Motorsports,ford,Ford,37,22,1.1782673985352268,25.202739421115997,31,conventional_speedway,27,0,0,0.15594319377664906,21.548998805757527,30,conventional_speedway,4.876122235180026e-4,0.0063364057477854,32,26,conventional_speedway,10,0,14.060621131328451,30,29,conventional_speedway
2026,15,todd_gilliland,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Todd Gilliland,34,front_row_motorsports,Front Row Motorsports,ford,Ford,37,35,2.197143252510021,25.69655522220932,32,conventional_speedway,22,0,0,0.15452835562683398,21.660188668954103,31,conventional_speedway,2.1077553567977263e-4,0.0022727533958394,36,33,conventional_speedway,15,0,14.309946437964747,29,22,conventional_speedway
2026,15,cole_custer,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Cole Custer,41,haas_factory_team,Haas Factory Team,chevrolet,Chevrolet,37,15,0.8174582430029157,26.15772752795512,33,conventional_speedway,12,0,0,0.14669245066181164,22.286469188481437,32,conventional_speedway,0.00258645907749435,0.00149352239183195,23,35,conventional_speedway,25,0,13.927334391541333,31,14,conventional_speedway
2026,15,connor_zilisch,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Connor Zilisch,88,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,37,34,2.1715176022591547,24.692696090636268,30,conventional_speedway,37,0,0,0.13766054683692103,23.030837063118405,33,conventional_speedway,9.174504913655428e-4,0.0060356071375847,27,27,conventional_speedway,1,0,12.627434876588534,33,35,conventional_speedway
2026,15,austin_hill,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Austin Hill,33,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,37,28,1.736394060999286,28.1539833703912,34,conventional_speedway,20,0,0,0.13076657621600424,23.615693549204767,34,conventional_speedway,2.8919144602868074e-4,0.00207772697899194,34,34,conventional_speedway,0,0,1.2430133461952209,37,37,conventional_speedway
2026,15,ty_dillon,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Ty Dillon,10,kaulig_racing,Kaulig Racing,chevrolet,Chevrolet,37,24,1.3555968982712845,28.70042698468304,35,conventional_speedway,24,0,0,0.12839919937285602,23.81993914570839,35,conventional_speedway,6.603729137201369e-4,0.0026219002455975,30,32,conventional_speedway,13,0,11.435513520025836,34,24,conventional_speedway
2026,15,cody_ware,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,Cody Ware,51,rick_ware_racing,Rick Ware Racing,chevrolet,Chevrolet,37,33,2.1587047771337144,34.08501421051801,36,conventional_speedway,23,0,0,0.07436487018560374,28.993670199204555,36,conventional_speedway,2.7881831635314617e-4,4.75744151027532e-4,35,36,conventional_speedway,14,0,6.717525481675361,35,23,conventional_speedway
2026,15,jj_yeley,cup_2026_r15,5612,FireKeepers Casino 400,michigan_international_speedway,Michigan International Speedway,large_speedway,cluster_4,J.J. Yeley,44,ny_racing_team,NY Racing Team,chevrolet,Chevrolet,37,36,4.327147301362764,35.89726298590084,37,conventional_speedway,21,0,0,0.06499434493165465,29.9989874714981,37,conventional_speedway,1.7072538712978923e-4,3.393372607941688e-4,37,37,conventional_speedway,0,0,2.4597137116974737,36,36,conventional_speedway
2026,16,denny_hamlin,cup_2026_r16,5614,Great American Getaway 400 presented by VISITPA,pocono_raceway,Pocono Raceway,large_speedway,cluster_4,Denny Hamlin,11,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,38,1,0,7.67708815634954,1,conventional_speedway,1,1,1,0.5364174325839708,5.464995585217248,1,conventional_speedway,0.04868788451127526,0.22525151444297492,7,6,conventional_speedway,67,10,38.338661838185814,1,1,conventional_speedway
2026,16,kyle_larson,cup_2026_r16,5614,Great American Getaway 400 presented by VISITPA,pocono_raceway,Pocono Raceway,large_speedway,cluster_4,Kyle Larson,5,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,38,2,0.10562770562770143,10.215848508863028,3,conventional_speedway,5,0,0,0.4507887884248308,7.478775911139618,2,conventional_speedway,0.26550106050026057,0.2589317545085759,1,3,conventional_speedway,41,2,35.61867843105345,2,2,conventional_speedway
2026,16,ryan_blaney,cup_2026_r16,5614,Great American Getaway 400 presented by VISITPA,pocono_raceway,Pocono Raceway,large_speedway,cluster_4,Ryan Blaney,12,team_penske,Team Penske,ford,Ford,38,10,0.7982683982684039,11.24254277887118,4,conventional_speedway,10,0,0,0.398632598594969,9.053455852901877,3,conventional_speedway,0.1922188286852728,0.2786898849369482,2,1,conventional_speedway,27,0,31.32194337324656,3,14,conventional_speedway
2026,16,ty_gibbs,cup_2026_r16,5614,Great American Getaway 400 presented by VISITPA,pocono_raceway,Pocono Raceway,large_speedway,cluster_4,Ty Gibbs,54,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,38,4,0.2764790764790842,12.195161375765466,8,conventional_speedway,9,0,0,0.3838622592454808,9.556854022500328,4,conventional_speedway,0.02574284462056591,0.2733282146875538,9,2,conventional_speedway,36,3,29.885129119613076,4,8,conventional_speedway
2026,16,william_byron,cup_2026_r16,5614,Great American Getaway 400 presented by VISITPA,pocono_raceway,Pocono Raceway,large_speedway,cluster_4,William Byron,24,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,38,9,0.7318903318903323,12.086771476139548,7,conventional_speedway,3,0,1,0.3609100188517469,10.395214368425115,5,conventional_speedway,0.0707287070184592,0.2307151334565345,4,5,conventional_speedway,38,7,29.558953051097635,5,6,conventional_speedway
2026,16,chase_briscoe,cup_2026_r16,5614,Great American Getaway 400 presented by VISITPA,pocono_raceway,Pocono Raceway,large_speedway,cluster_4,Chase Briscoe,19,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,38,5,0.3526695526695469,11.517932545344824,5,conventional_speedway,12,0,0,0.35074915051034056,10.789468407462618,6,conventional_speedway,0.02750719829740401,0.11857123022209176,8,10,conventional_speedway,41,6,27.873371684045622,6,3,conventional_speedway
2026,16,tyler_reddick,cup_2026_r16,5614,Great American Getaway 400 presented by VISITPA,pocono_raceway,Pocono Raceway,large_speedway,cluster_4,Tyler Reddick,45,23xi_racing,23XI Racing,toyota,Toyota,38,16,1.179220779220783,9.270148367448344,2,conventional_speedway,2,0,1,0.35062653623355433,10.79431617894536,7,conventional_speedway,0.05531088811452855,0.24025027616244496,5,4,conventional_speedway,35,0,26.437141065664697,9,9,conventional_speedway
2026,16,chris_buescher,cup_2026_r16,5614,Great American Getaway 400 presented by VISITPA,pocono_raceway,Pocono Raceway,large_speedway,cluster_4,Chris Buescher,17,rfk_racing,RFK Racing,ford,Ford,38,6,0.43694083694083985,12.613060164480398,9,conventional_speedway,7,0,0,0.33277875375584576,11.523704413198129,8,conventional_speedway,0.01919888919227581,0.14994287109510132,11,9,conventional_speedway,37,5,27.55487342973569,7,7,conventional_speedway
2026,16,chase_elliott,cup_2026_r16,5614,Great American Getaway 400 presented by VISITPA,pocono_raceway,Pocono Raceway,large_speedway,cluster_4,Chase Elliott,9,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,38,23,1.4793650793650726,13.75680696179559,11,conventional_speedway,11,0,0,0.33189203442270143,11.561200625201796,9,conventional_speedway,0.07232258311391401,0.21641717963713256,3,7,conventional_speedway,27,10,25.730852615278817,10,15,conventional_speedway
2026,16,christopher_bell,cup_2026_r16,5614,Great American Getaway 400 presented by VISITPA,pocono_raceway,Pocono Raceway,large_speedway,cluster_4,Christopher Bell,20,joe_gibbs_racing,Joe Gibbs Racing,toyota,Toyota,38,22,1.4718614718614784,13.217270030622046,10,conventional_speedway,26,0,0,0.33045408952245625,11.62226573188098,10,conventional_speedway,0.0160156659786838,0.19148717281000335,14,8,conventional_speedway,11,0,24.851037475959966,12,25,conventional_speedway
2026,16,joey_logano,cup_2026_r16,5614,Great American Getaway 400 presented by VISITPA,pocono_raceway,Pocono Raceway,large_speedway,cluster_4,Joey Logano,22,team_penske,Team Penske,ford,Ford,38,11,0.9893217893217884,15.402922249406084,13,conventional_speedway,34,0,0,0.3182452245381523,12.153906581489236,11,conventional_speedway,0.05274933186489859,0.06407346830847324,6,16,conventional_speedway,5,9,25.306651836257608,11,30,conventional_speedway
2026,16,daniel_suarez,cup_2026_r16,5614,Great American Getaway 400 presented by VISITPA,pocono_raceway,Pocono Raceway,large_speedway,cluster_4,Daniel Suarez,7,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,38,3,0.2129870129870129,15.54431171397392,14,conventional_speedway,13,0,0,0.311564497630787,12.45504675117201,12,conventional_speedway,0.01897148498935788,0.04347931937327844,12,18,conventional_speedway,32,14,27.537994556573288,8,11,conventional_speedway
2026,16,carson_hocevar,cup_2026_r16,5614,Great American Getaway 400 presented by VISITPA,pocono_raceway,Pocono Raceway,large_speedway,cluster_4,Carson Hocevar,77,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,38,26,1.684271284271288,11.721443079788632,6,conventional_speedway,20,0,0,0.30770662893129064,12.632330522672962,13,conventional_speedway,0.01651387580914965,0.08019141940909524,13,15,conventional_speedway,21,7,24.047802809937927,13,17,conventional_speedway
2026,16,brad_keselowski,cup_2026_r16,5614,Great American Getaway 400 presented by VISITPA,pocono_raceway,Pocono Raceway,large_speedway,cluster_4,Brad Keselowski,6,rfk_racing,RFK Racing,ford,Ford,38,37,26.97373737373737,19.125508209310375,17,conventional_speedway,38,0,0,0.3071519329351952,12.658027578528127,14,conventional_speedway,0.02557571667189583,0.11473107059095376,10,11,conventional_speedway,1,0,23.196800515988187,14,34,conventional_speedway
2026,16,erik_jones,cup_2026_r16,5614,Great American Getaway 400 presented by VISITPA,pocono_raceway,Pocono Raceway,large_speedway,cluster_4,Erik Jones,43,legacy_motor_club,Legacy Motor Club,toyota,Toyota,38,7,0.4617604617604683,19.637610735042912,20,conventional_speedway,6,0,0,0.2938281149172557,13.291227534896436,15,conventional_speedway,0.01504182431770492,0.09733861040750516,15,13,conventional_speedway,41,12,23.187979870694644,15,4,conventional_speedway
2026,16,bubba_wallace,cup_2026_r16,5614,Great American Getaway 400 presented by VISITPA,pocono_raceway,Pocono Raceway,large_speedway,cluster_4,Bubba Wallace,23,23xi_racing,23XI Racing,toyota,Toyota,38,38,,14.616122595912298,12,conventional_speedway,21,0,0,0.27782415877615996,14.09381027862018,16,conventional_speedway,0.00564780515689723,0.04844244934929603,21,17,conventional_speedway,16,0,21.248779271176844,16,20,conventional_speedway
2026,16,alex_bowman,cup_2026_r16,5614,Great American Getaway 400 presented by VISITPA,pocono_raceway,Pocono Raceway,large_speedway,cluster_4,Alex Bowman,48,hendrick_motorsports,Hendrick Motorsports,chevrolet,Chevrolet,38,12,1.021067821067824,19.5064987143166,19,conventional_speedway,27,0,0,0.23859801449604712,16.271955611233025,17,conventional_speedway,0.0045012139843467,0.03865604644013003,22,19,conventional_speedway,10,0,20.21859628732843,18,26,conventional_speedway
2026,16,austin_cindric,cup_2026_r16,5614,Great American Getaway 400 presented by VISITPA,pocono_raceway,Pocono Raceway,large_speedway,cluster_4,Austin Cindric,2,team_penske,Team Penske,ford,Ford,38,17,1.1959595959595974,16.75369090736988,15,conventional_speedway,14,0,0,0.2358359551223736,16.43744700931644,18,conventional_speedway,0.01234871618608918,0.02660530508468974,18,20,conventional_speedway,23,0,20.920933704360607,17,16,conventional_speedway
2026,16,ryan_preece,cup_2026_r16,5614,Great American Getaway 400 presented by VISITPA,pocono_raceway,Pocono Raceway,large_speedway,cluster_4,Ryan Preece,60,rfk_racing,RFK Racing,ford,Ford,38,35,3.3004329004328943,20.85869290201105,22,conventional_speedway,28,0,0,0.21606393482132064,17.672293981265085,19,conventional_speedway,9.213704881227184e-4,0.09976969047751078,28,12,conventional_speedway,9,0,18.783416183470536,19,27,conventional_speedway
2026,16,john_hunter_nemechek,cup_2026_r16,5614,Great American Getaway 400 presented by VISITPA,pocono_raceway,Pocono Raceway,large_speedway,cluster_4,John Hunter Nemechek,42,legacy_motor_club,Legacy Motor Club,toyota,Toyota,38,8,0.6291486291486311,23.54101702636235,28,conventional_speedway,4,0,0,0.2143932399176088,17.780792384996698,20,conventional_speedway,0.00180370623028561,0.01391688416499491,25,24,conventional_speedway,41,3,17.69647254732244,22,5,conventional_speedway
2026,16,michael_mcdowell,cup_2026_r16,5614,Great American Getaway 400 presented by VISITPA,pocono_raceway,Pocono Raceway,large_speedway,cluster_4,Michael McDowell,71,spire_motorsports,Spire Motorsports,chevrolet,Chevrolet,38,13,1.028571428571435,19.340458366879865,18,conventional_speedway,17,0,0,0.21283241228220756,17.882757553468256,21,conventional_speedway,0.00574588232513358,0.00861804144638435,20,26,conventional_speedway,20,0,17.82102383362237,21,19,conventional_speedway
2026,16,zane_smith,cup_2026_r16,5614,Great American Getaway 400 presented by VISITPA,pocono_raceway,Pocono Raceway,large_speedway,cluster_4,Zane Smith,38,front_row_motorsports,Front Row Motorsports,ford,Ford,38,18,1.2225108225108197,20.09179078843971,21,conventional_speedway,37,0,0,0.20965780687105803,18.091954669638675,22,conventional_speedway,0.01349118772166505,0.08340213713214756,17,14,conventional_speedway,1,0,17.597440031118257,23,35,conventional_speedway
2026,16,ross_chastain,cup_2026_r16,5614,Great American Getaway 400 presented by VISITPA,pocono_raceway,Pocono Raceway,large_speedway,cluster_4,Ross Chastain,1,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,38,24,1.4828282828282762,21.172868324582083,23,conventional_speedway,8,0,0,0.2057828439053184,18.350622759399496,23,conventional_speedway,0.00310671600411882,0.02149366449054472,23,21,conventional_speedway,34,6,17.3923218414694,24,10,conventional_speedway
2026,16,shane_van_gisbergen,cup_2026_r16,5614,Great American Getaway 400 presented by VISITPA,pocono_raceway,Pocono Raceway,large_speedway,cluster_4,Shane van Gisbergen,97,trackhouse_racing,Trackhouse Racing,chevrolet,Chevrolet,38,31,2.3365079365079375,18.39743248286548,16,conventional_speedway,31,0,0,0.1970956097377461,18.94404681015723,24,conventional_speedway,0.01492324344596783,0.0154652955401723,16,22,conventional_speedway,6,0,18.3360728368336,20,29,conventional_speedway
2026,16,josh_berry,cup_2026_r16,5614,Great American Getaway 400 presented by VISITPA,pocono_raceway,Pocono Raceway,large_speedway,cluster_4,Josh Berry,21,wood_brothers_racing,Wood Brothers Racing,ford,Ford,38,20,1.290043290043298,24.962077008109148,30,conventional_speedway,33,0,0,0.192774080602255,19.246359347982555,25,conventional_speedway,0.00100397621209383,0.00396087319858424,27,30,conventional_speedway,4,0,15.203477314665296,28,32,conventional_speedway
2026,16,aj_allmendinger,cup_2026_r16,5614,Great American Getaway 400 presented by VISITPA,pocono_raceway,Pocono Raceway,large_speedway,cluster_4,A.J. Allmendinger,16,kaulig_racing,Kaulig Racing,chevrolet,Chevrolet,38,19,1.2467532467532447,23.03161003772283,26,conventional_speedway,22,0,0,0.18130380113274852,20.0723650113958,26,conventional_speedway,8.398232629376483e-4,0.01505509240811734,29,23,conventional_speedway,15,0,15.971405747631175,25,21,conventional_speedway
2026,16,austin_dillon,cup_2026_r16,5614,Great American Getaway 400 presented by VISITPA,pocono_raceway,Pocono Raceway,large_speedway,cluster_4,Austin Dillon,3,richard_childress_racing,Richard Childress Racing,chevrolet,Chevrolet,38,32,2.3792207792207876,22.17533796903485,24,conventional_speedway,25,0,0,0.1776346258610661,20.344004387807345,27,conventional_speedway,0.00598800667065061,0.01249208214626753,19,25,conventional_speedway,12,0,15.001078601082783,29,24,conventional_speedway
